Price,value
Ticker,XLU
date,
2021-11-17,59.53656768798828
2021-11-18,59.22681427001953
2021-11-19,59.56312561035156
2021-11-22,59.92599105834961
2021-11-23,59.987953186035156
2021-11-24,60.02334976196289
2021-11-26,59.085201263427734
2021-11-29,59.961395263671875
2021-11-30,58.209007263183594
2021-12-01,58.31523132324219
2021-12-02,59.058658599853516
2021-12-03,59.651634216308594
2021-12-06,60.5632209777832
2021-12-07,61.014583587646484
2021-12-08,60.95263671875
2021-12-09,60.872989654541016
2021-12-10,61.200443267822266
2021-12-13,61.95272445678711
2021-12-14,61.58102035522461
2021-12-15,62.58995819091797
2021-12-16,62.90857696533203
2021-12-17,61.961585998535156
2021-12-20,62.02045822143555
2021-12-21,61.93126678466797
2021-12-22,62.1988525390625
2021-12-23,62.18994140625
2021-12-27,62.49320602416992
2021-12-28,63.05517578125
2021-12-29,63.39411544799805
2021-12-30,63.626060485839844
2021-12-31,63.84904479980469
2022-01-03,63.21574401855469
2022-01-04,63.019493103027344
2022-01-05,62.98381423950195
2022-01-06,62.3326530456543
2022-01-07,62.80541229248047
2022-01-10,62.39509582519531
2022-01-11,61.83313751220703
2022-01-12,62.02937316894531
2022-01-13,62.3326530456543
2022-01-14,61.904510498046875
2022-01-18,61.16413879394531
2022-01-19,61.440650939941406
2022-01-20,61.520938873291016
2022-01-21,61.404972076416016
2022-01-24,60.81626892089844
2022-01-25,59.86183166503906
2022-01-26,59.37123107910156
2022-01-27,59.897518157958984
2022-01-28,60.620018005371094
2022-01-31,61.770694732666016
2022-02-01,60.950069427490234
2022-02-02,61.85097885131836
2022-02-03,61.57444763183594
2022-02-04,61.083858489990234
2022-02-07,60.99464416503906
2022-02-08,61.03926086425781
2022-02-09,61.30685806274414
2022-02-10,59.754791259765625
2022-02-11,59.790470123291016
2022-02-14,59.28202438354492
2022-02-15,59.00551986694336
2022-02-16,59.13930892944336
2022-02-17,59.174983978271484
2022-02-18,59.06793975830078
2022-02-22,59.00551986694336
2022-02-23,58.0064697265625
2022-02-24,58.47031784057617
2022-02-25,60.281063079833984
2022-02-28,60.593257904052734
2022-03-01,60.06697082519531
2022-03-02,60.79842758178711
2022-03-03,61.868812561035156
2022-03-04,63.23357009887695
2022-03-07,64.05419921875
2022-03-08,63.064083099365234
2022-03-09,62.61808395385742
2022-03-10,63.037330627441406
2022-03-11,62.8232536315918
2022-03-14,62.75188446044922
2022-03-15,63.554691314697266
2022-03-16,63.438724517822266
2022-03-17,63.70632553100586
2022-03-18,63.162200927734375
2022-03-21,63.58424377441406
2022-03-22,63.674049377441406
2022-03-23,63.763858795166016
2022-03-24,64.41935729980469
2022-03-25,65.35324096679688
2022-03-28,65.77525329589844
2022-03-29,66.38587188720703
2022-03-30,66.93362426757812
2022-03-31,66.86178588867188
2022-04-01,67.79566192626953
2022-04-04,67.27484130859375
2022-04-05,67.69686889648438
2022-04-06,69.0438003540039
2022-04-07,68.87320709228516
2022-04-08,69.10667419433594
2022-04-11,68.16382598876953
2022-04-12,68.42422485351562
2022-04-13,68.28955078125
2022-04-14,68.32544708251953
2022-04-18,67.9572982788086
2022-04-19,68.39727783203125
2022-04-20,68.95402526855469
2022-04-21,67.81361389160156
2022-04-22,66.6732177734375
2022-04-25,66.21527099609375
2022-04-26,65.55076599121094
2022-04-27,65.23648834228516
2022-04-28,65.96382141113281
2022-04-29,63.98832702636719
2022-05-02,63.33281326293945
2022-05-03,63.575260162353516
2022-05-04,64.9940414428711
2022-05-05,64.32955932617188
2022-05-06,64.84138488769531
2022-05-09,64.35647583007812
2022-05-10,63.575260162353516
2022-05-11,64.03321838378906
2022-05-12,63.38670349121094
2022-05-13,64.1409912109375
2022-05-16,64.33853912353516
2022-05-17,65.00301361083984
2022-05-18,64.37445068359375
2022-05-19,64.23975372314453
2022-05-20,64.41935729980469
2022-05-23,65.19157409667969
2022-05-24,66.4936294555664
2022-05-25,66.44873046875
2022-05-26,66.63728332519531
2022-05-27,67.67894744873047
