date,value,log_return,norm
2010-07-31,83.71470642,0.0660693252182023,-0.5459167152952108
2010-08-31,79.94916534,-0.0460236665533431,-0.5712358671169822
2010-09-30,87.10899353,0.0857691343012749,-0.5230938410152757
2010-10-31,90.43674469,0.0374905188703191,-0.5007183483423567
2010-11-30,90.43674469,0.0,-0.5007183483423567
2010-12-31,96.48264313,0.0647124756074548,-0.46006628340687866
2011-01-31,98.73069763,0.0230327894074271,-0.44495057175220304
2011-02-28,102.1603622,0.0341478394998642,-0.4218898226856758
2011-03-31,102.1726074,0.0001198553521604,-0.4218074870873378
2011-04-30,105.1317062,0.0285502963971628,-0.40191077896994265
2011-05-31,103.9526825,-0.0112780892394059,-0.40983842586783986
2011-06-30,102.1990128,-0.0170138014151097,-0.4216299396068268
2011-07-31,100.1545944,-0.0202070819849451,-0.43537642085802136
2011-08-31,94.64852142,-0.0565446802665885,-0.4723987490601539
2011-09-30,88.07794952,-0.0719480435824619,-0.5165786700748422
2011-10-31,97.69136047,0.1035909135699544,-0.45193897920520265
2011-11-30,97.29441071,-0.0040715823106118,-0.45460803287518836
2011-12-31,98.31096649,0.0103940387180587,-0.44777280532560093
2012-01-31,102.8701172,0.0453316120691589,-0.4171174953575508
2012-02-29,107.3352203,0.0424896427122254,-0.38709455286750055
2012-03-31,110.7875061,0.031657169968331,-0.3638817007314285
2012-04-30,110.0479507,-0.006697820861456,-0.3688544032077512
2012-05-31,103.4389343,-0.061934754443766,-0.41329282150384805
2012-06-30,107.6365967,0.0397792761107425,-0.3850681256781579
2012-07-31,108.909874,0.011759988237971,-0.3765067262444502
2012-08-31,111.6383896,0.0247442874584127,-0.35816043835201505
2012-09-30,114.4685211,0.0250348766779069,-0.339130894495843
2012-10-31,112.385376,-0.0183660380712833,-0.35313777051528594
2012-11-30,113.0214157,0.0056434979914152,-0.3488610980831333
2012-12-31,114.0312424,0.0088951467635007,-0.34207111624844355
2013-01-31,119.868515,0.0499229667331597,-0.30282183226918985
2013-02-28,121.3979187,0.0126783006053887,-0.2925382624834955
2013-03-31,126.0074997,0.0372676922818486,-0.2615438638846753
2013-04-30,128.428421,0.0190302875054557,-0.24526581176918502
2013-05-31,131.4606323,0.0233357185377727,-0.22487750192756448
2013-06-30,129.7062683,-0.0134350132760889,-0.23667368407588124
2013-07-31,136.4091339,0.0503862878677559,-0.19160423239237237
2013-08-31,132.3179321,-0.030451104113327,-0.21911309693719994
2013-09-30,136.505249,0.0311554649678367,-0.1909579633018053
2013-10-31,142.8264313,0.0452670578169938,-0.1484549150156362
2013-11-30,147.0594635,0.0292068926754884,-0.11999239590848937
2013-12-31,150.8721771,0.0255959504614962,-0.09435606040173877
2014-01-31,145.554184,-0.0358845531382838,-0.13011375679262024
2014-02-28,152.1792603,0.0445107541314584,-0.08556735320630773
2014-03-31,153.4416046,0.0082608985429919,-0.07707946625885012
2014-04-30,154.5082703,0.0069275557667189,-0.06990730421690113
2014-05-31,158.0938263,0.0229410697621297,-0.0457983555158388
2014-06-30,161.3577118,0.0204350187143598,-0.02385228966562155
2014-07-31,159.1894226,-0.0135288825832668,-0.038431666780877206
2014-08-31,165.4715576,0.0387044923979189,0.0038088310521362957
2014-09-30,163.1886902,-0.0138921827625946,-0.011540959339626636
2014-10-31,167.0319214,0.023277800374915,0.014300573702144865
2014-11-30,171.6206818,0.0271017628430847,0.0451549765018966
2014-12-31,171.1853333,-0.0025399130404109,0.042227733236532866
2015-01-31,166.1132202,-0.0300771847969736,0.008123311346626196
2015-02-28,175.4496155,0.0546823052551204,0.07090037446892561
2015-03-31,172.6940155,-0.0158305785437748,0.052371973562442185
2015-04-30,174.3922577,0.0097857845919255,0.06379079789032294
2015-05-31,176.6342621,0.0127741624112784,0.07886582922916031
2015-06-30,173.0464325,-0.0205213245389144,0.054741593050851335
2015-07-31,176.9554291,0.0223379334294779,0.08102532659232356
2015-08-31,166.1699829,-0.0628866300628088,0.008504978519704505
2015-09-30,161.9299927,-0.025847159802284,-0.02000432553936107
2015-10-31,175.7036743,0.0816348093208185,0.07260864246871514
2015-11-30,176.3459473,0.0036487680893184,0.07692722703665324
2015-12-31,173.2981873,-0.0174339386435864,0.05643436916659067
2016-01-31,164.6703033,-0.0510684236769609,-0.0015787291519731583
2016-02-29,164.5342865,-0.0008263360351223,-0.002493293602697813
2016-03-31,175.6018066,0.0650999922443533,0.07192369342494205
2016-04-30,176.2939148,0.0039336033395098,0.07657736529323382
2016-05-31,179.2929077,0.0168682516926601,0.0967423176690857
2016-06-30,179.9161987,0.0034703553692727,0.10093326901521828
2016-07-31,186.477951,0.0358218271892134,0.14505388785084034
2016-08-31,186.7012634,0.0011968106370252,0.14655541988545676
2016-09-30,186.7121429,5.827053779761116e-05,0.14662857264262846
2016-10-31,183.4750214,-0.0174895530002068,0.12486246546633391
2016-11-30,190.2339783,0.0361762441982991,0.1703090698910845
2016-12-31,194.0903473,0.020068979120535,0.19623894029148184
2017-01-31,197.5635376,0.0177364835838051,0.21959235236250438
2017-02-28,205.3261414,0.0385394066317443,0.271787386215238
2017-03-31,205.5827942,0.0012491956788451,0.27351309603239987
2017-04-30,207.6234436,0.0098772274167657,0.28723423487431277
2017-05-31,210.5535889,0.0140141281218051,0.3069362623212021
2017-06-30,211.8958435,0.0063546498771902,0.3159614587747411
2017-07-31,216.251236,0.0203460117053371,0.3452467172829031
2017-08-31,216.8822021,0.0029134972774009,0.3494892752953869
2017-09-30,221.2522125,0.0199489251580473,0.3788728232184173
2017-10-31,226.4658051,0.0232906788268749,0.4139285402513233
2017-11-30,233.3879242,0.0301080172029504,0.4604722322992353
2017-12-31,236.2184601,0.01205507537155,0.4795044953038057
2018-01-31,249.5314331,0.0548278363855319,0.569019701067048
2018-02-28,240.4584656,-0.037037517201429,0.5080139022386639
2018-03-31,233.8673859,-0.0277931466392953,0.46369608866333173
2018-04-30,235.0760651,0.0051549152630494,0.47182313641515633
2018-05-31,240.7905273,0.0240182311584673,0.5102466545624005
2018-06-30,242.1752472,0.0057342518556469,0.5195573837866658
2018-07-31,251.1470184,0.0363768722744302,0.5798827480031133
2018-08-31,259.1636658,0.0314212780756752,0.6337859476522346
2018-09-30,260.7044983,0.005927799077992,0.6441463636377693
2018-10-31,242.6886902,-0.0716080637603315,0.5230097272859501
2018-11-30,247.1903992,0.0183793749124596,0.5532788044801455
2018-12-31,225.4256592,-0.0921684530057298,0.4069346949049613
2019-01-31,243.4745026,0.0770217912890771,0.5282934575749927
2019-02-28,251.3668823,0.031901329458952,0.5813610926409646
2019-03-31,255.9167633,0.0179386938657142,0.6119540739317152
2019-04-30,266.3716125,0.0400401250540376,0.6822515181886569
2019-05-31,249.3847809,-0.0658953647745486,0.5680336251650966
2019-06-30,266.7385864,0.0672720931084658,0.6847190169335455
2019-07-31,270.7714844,0.0150061325265715,0.7118358520906642
2019-08-31,266.2378235,-0.0168852515196507,0.6813519332601919
2019-09-30,271.4183044,0.0192712068445635,0.7161850102683139
2019-10-31,277.4179077,0.0218638718235499,0.7565257909412205
2019-11-30,287.4599609,0.035558522791538,0.8240476328681459
2019-12-31,295.8122559,0.0286413983771014,0.8802076961027293
2020-01-31,295.6927795,-0.0004039742503429,0.8794043477800176
2020-02-29,272.2839661,-0.0824754935019216,0.7220056399050492
2020-03-31,238.2835999,-0.1333839542263213,0.49339030534239464
2020-04-30,268.5416565,0.1195444866638677,0.6968426944176845
2020-05-31,281.3364258,0.046545150880993,0.7828735461727895
2020-06-30,286.3256836,0.0175787187301263,0.816420856647532
2020-07-31,303.1880798,0.0572234215739211,0.92980205748857
2020-08-31,324.3496399,0.0674687310864312,1.0720904409039587
2020-09-30,312.2048645,-0.0381624801199604,0.9904300883381295
2020-10-31,304.4203796,-0.0252500155058692,0.9380879279818851
2020-11-30,337.5344238,0.1032579277435674,1.1607437149511897
2020-12-31,350.0393982,0.0363782128783194,1.244826012457545
2021-01-31,346.4723206,-0.0102427818231927,1.2208413108182152
2021-02-28,356.1062622,0.027426243027925,1.2856190478897964
2021-03-31,372.2731934,0.0443987999615504,1.394324006048142
2021-04-30,391.9702454,0.0515579567173789,1.5267651717223518
2021-05-31,394.5440674,0.006544906165721,1.544071314078981
2021-06-30,403.3926392,0.0221795399688486,1.603568296863204
2021-07-31,413.240509,0.0241193912579351,1.6697844674718738
2021-08-31,425.5384827,0.0293256153417296,1.752474911313865
2021-09-30,405.7059937,-0.0477266412242629,1.6191230797107934
2021-10-31,434.1717834,0.0678115262446112,1.8105244310249347
2021-11-30,430.6832886,-0.0080672793222378,1.7870681129038064
2021-12-31,450.6014404,0.0452102338696835,1.920995933293774
2022-01-31,426.8361511,-0.0541830061081851,1.7612003142601835
2022-02-28,414.2372131,-0.029961430273345,1.6764862141513397
2022-03-31,429.8085327,0.0369010484953191,1.7811863347028654
2022-04-30,392.0846558,-0.0918620615853296,1.5275344567270952
2022-05-31,392.9696655,0.0022546467190744,1.533485180535967
2022-06-30,360.5652466,-0.0860594923371591,1.315600848803919
2022-07-31,393.7687683,0.0880909249975578,1.5388582742519972
2022-08-31,377.702301,-0.0416575326912171,1.4308288261153634
2022-09-30,342.7852478,-0.0970021704612564,1.1960497724926995
2022-10-31,370.6453247,0.0781414558613695,1.3833783666604527
2022-11-30,391.2500305,0.0541012125730482,1.5219225129888552
2022-12-31,368.7029419,-0.0593555354855537,1.3703179633971858
2023-01-31,391.88974,0.0609892403908043,1.5262238608186152
2023-02-28,382.0365601,-0.0254642136198732,1.459971985586032
2023-03-31,396.2016296,0.0364069362351875,1.5552166098291016
2023-04-30,402.5309143,0.0158486522932994,1.5977741379075137
2023-05-31,404.3890381,0.0046054805777844,1.6102679914059455
2023-06-30,430.5934448,0.0627869812039083,1.7864640114575288
2023-07-31,444.6881714,0.0322089367021574,1.881235656511991
2023-08-31,437.4611206,-0.0163854634586009,1.8326416317645964
2023-09-30,416.7103271,-0.0485965134700769,1.6931152051803122
2023-10-31,407.6641846,-0.0219475626491139,1.6322897751842391
2023-11-30,444.9017334,0.0874096754312914,1.8826716277539677
2023-12-31,465.2138672,0.0446437953537399,2.019248546868692
2024-01-31,472.6231079,0.0158010295031498,2.0690675997436503
2024-02-29,497.2878418,0.0508707581826133,2.2349110015258153
2024-03-31,513.5501099,0.0321785926120252,2.3442569962295163
2024-04-30,492.8439636,-0.041154989521555,2.205030773310842
2024-05-31,517.7718506,0.0493420822880761,2.3726435923293923
2024-06-30,536.0388794,0.0346719922553138,2.495469413557684
2024-07-31,542.5298462,0.0120364053039452,2.5391140772030143
2024-08-31,555.2063599,0.0230967643401278,2.624349789182305
2024-09-30,566.8682861,0.0207871128164613,2.7027635081456602
2024-10-31,561.8098145,-0.0089635928370732,2.668750810446843
2024-11-30,595.312439,0.057922991030253,2.894019375607018
2024-12-31,580.9891357,-0.0243543179223779,2.797710801849013
2025-01-31,596.5924072,0.0265020878490007,2.902625764036815
2025-02-28,589.0187378,-0.0127761491657532,2.851701107709204
2025-03-31,556.1991577,-0.0573315686333906,2.631025270259919
2025-04-30,551.3768311,-0.0087079480255116,2.59860038981762
2025-05-31,586.0280762,0.0609492206434936,2.8315921742281374
2025-06-30,616.1417847,0.0501094069826244,3.0340739799579173
2025-07-31,630.3324585,0.0227702850833706,3.1294907651587924
2025-08-31,643.2666016,0.0203118676684104,3.216458753523804
2025-09-30,666.1799927,0.0350006335684396,3.370526287428526
2025-10-31,682.0599976,0.023557733658361,3.4773019795406332
2025-11-30,660.0800171,-0.032756561292552,3.329510612643881
