date,value,norm
1947-01-01,,
1947-04-01,,
1947-07-01,,
1947-10-01,,
1948-01-01,0.09285091543156065,0.8025792904770765
1948-04-01,0.10814008326286362,1.2327086646543854
1948-07-01,0.11864094396698532,1.5281288400899273
1948-10-01,0.07938940114342907,0.4238671996608499
1949-01-01,0.03496624545611904,-0.8258871601312383
1949-04-01,-0.00446128841715987,-1.9350999477328275
1949-07-01,-0.02258986518431505,-2.4451102678247376
1949-10-01,-0.03473673697951951,-2.786837588836037
1950-01-01,0.021066486325326927,-1.2169283706215959
1950-04-01,0.0701379394216346,0.16359630169388958
1950-07-01,0.12922470308440426,1.825881192333603
1950-10-01,0.18223606661567393,3.317247162776197
1951-01-01,0.19646189126440405,3.7174615577537007
1951-04-01,0.18495228715179612,3.3936624557614548
1951-07-01,0.14029394489101188,2.1372916041642176
1951-10-01,0.11324758942943314,1.3763978735945472
1952-01-01,0.07089285714285709,0.18483436321349542
1952-04-01,0.049231305763027144,-0.4245689503952248
1952-07-01,0.0464333992629169,-0.5032823104144067
1952-10-01,0.06916204818938843,0.1361416037258448
1953-01-01,0.07826135289867153,0.3921318762663377
1953-04-01,0.08508711187435969,0.584160603329352
1953-07-01,0.06382903500398407,-0.013891782605412717
1953-10-01,0.013544741237145885,-1.4285372392793507
1954-01-01,-0.00679158719521622,-2.0006581236983867
1954-04-01,-0.014366341713699438,-2.213758303939149
1954-07-01,-0.00044737467757072213,-1.822176718433431
1954-10-01,0.03566080265305582,-0.8063472181445261
1955-01-01,0.07195629890098476,0.21475211563432747
1955-04-01,0.09170959362479647,0.7704705426436402
1955-07-01,0.10032071939354892,1.0127269020965233
1955-10-01,0.09345714900408764,0.8196344284697689
1956-01-01,0.06457212163467485,0.007013435451266309
1956-04-01,0.05806913828606142,-0.17593466145546913
1956-07-01,0.048742390538816016,-0.4383235773138417
1956-10-01,0.05346929250592569,-0.3053418867899366
1957-01-01,0.06829624374070487,0.11178397159169269
1957-04-01,0.05832828860339445,-0.1686439988738151
1957-07-01,0.0627206659707309,-0.04507347175232745
