date,value,norm
1983-10-01,2099.2,1.8616654796710346
1983-11-01,2112.3,1.8377847698000025
1983-12-01,2123.5,1.8065018788996474
1984-01-01,2138.2,1.793247879833361
1984-02-01,2158.2,1.804145727292358
1984-03-01,2175.2,1.800793305801097
1984-04-01,2191.7,1.7952212452102412
1984-05-01,2204.1,1.772291704380423
1984-06-01,2215.1,1.7448256079857607
1984-07-01,2223.5,1.709246885895252
1984-08-01,2230.4,1.671378953463298
1984-09-01,2244.4,1.6664565421720126
1984-10-01,2258.9,1.6632708580007731
1984-11-01,2281.4,1.6929257962778073
1984-12-01,2306.4,1.7295441783695278
1985-01-01,2332.4,1.7664178302382922
1985-02-01,2354.1,1.7820451744902872
1985-03-01,2366.2,1.7572664183181999
1985-04-01,2375.4,1.7238595920751907
1985-05-01,2389.5,1.7133941081147608
1985-06-01,2412.6,1.7395854348795445
1985-07-01,2429.5,1.7381028247463677
1985-08-01,2444.0,1.725616567916936
1985-09-01,2456.4,1.7067635602067388
1985-10-01,2468.0,1.6871866488198297
1985-11-01,2477.8,1.6623610310969343
1985-12-01,2492.1,1.6573005680231019
1986-01-01,2502.1,1.6362398265272138
1986-02-01,2512.9,1.619789484160165
1986-03-01,2533.1,1.6417527563731464
1986-04-01,2557.8,1.6792955729298595
1986-05-01,2584.8,1.7228706228977066
1986-06-01,2605.0,1.738039179554055
1986-07-01,2626.6,1.7578754616384407
1986-08-01,2646.5,1.769055140362804
1986-09-01,2667.8,1.785156430973856
1986-10-01,2687.4,1.794038743972716
1986-11-01,2701.3,1.7820338238699611
1986-12-01,2728.0,1.8206055638005372
1987-01-01,2743.9,1.8152071471422104
1987-02-01,2747.5,1.7641105201587504
1987-03-01,2753.7,1.7276592921186356
1987-04-01,2767.7,1.723653468817872
1987-05-01,2772.9,1.679762101425267
1987-06-01,2774.6,1.6221768191435908
1987-07-01,2779.0,1.578632781300456
1987-08-01,2788.2,1.5569873236723828
1987-09-01,2799.5,1.5450853141425618
1987-10-01,2814.8,1.5503596558270112
1987-11-01,2818.9,1.5115442031886115
1987-12-01,2826.4,1.4894559226338104
1988-01-01,2847.4,1.5238978632832667
1988-02-01,2870.4,1.5647901018596677
1988-03-01,2890.7,1.5930368638562526
1988-04-01,2910.7,1.6192753866615972
1988-05-01,2926.0,1.625333096182687
1988-06-01,2938.4,1.6188914596275528
1988-07-01,2947.2,1.5982644627608864
1988-08-01,2952.0,1.562671648255936
1988-09-01,2956.9,1.5303243559547266
1988-10-01,2965.3,1.5154211843021512
1988-11-01,2980.2,1.5303495929318642
1988-12-01,2988.2,1.5175654149151803
1989-01-01,2991.7,1.4872942547043693
1989-02-01,2992.2,1.4463754975579592
1989-03-01,2999.7,1.4381574663373802
1989-04-01,3006.0,1.4245052945026586
1989-05-01,3011.6,1.407529734591501
1989-06-01,3027.9,1.44083588652612
1989-07-01,3052.4,1.5126458476791391
1989-08-01,3074.4,1.571468407610608
1989-09-01,3092.5,1.6100933309158598
1989-10-01,3114.1,1.6625021272057459
1989-11-01,3133.3,1.7003746487103324
1989-12-01,3152.5,1.7362202043713295
1990-01-01,3166.8,1.7469896630746917
1990-02-01,3179.2,1.7489960397974893
1990-03-01,3190.1,1.7453002746619144
1990-04-01,3201.6,1.7455487692407443
1990-05-01,3200.6,1.686152668757593
1990-06-01,3213.7,1.7025450710095986
1990-07-01,3224.5,1.706268244003853
1990-08-01,3242.0,1.7422467160481871
1990-09-01,3254.6,1.748354737672575
1990-10-01,3259.3,1.7124753026267772
1990-11-01,3262.6,1.670243884151403
1990-12-01,3271.8,1.6601437203524958
1991-01-01,3287.7,1.6838691834210453
1991-02-01,3304.5,1.70897298935784
1991-03-01,3321.9,1.7345563584748034
1991-04-01,3332.4,1.719416429825834
1991-05-01,3343.0,1.7046655920363272
1991-06-01,3351.9,1.6833120862922208
1991-07-01,3356.1,1.6403446437939133
1991-08-01,3355.0,1.5728500152320093
1991-09-01,3354.9,1.515782238066115
1991-10-01,3360.1,1.4911809511798584
1991-11-01,3365.5,1.4706232933403331
1991-12-01,3372.2,1.45904790752497
1992-01-01,3381.2,1.461185202339537
1992-02-01,3400.0,1.5161417547296703
1992-03-01,3403.9,1.490217300782946
1992-04-01,3399.7,1.4226183650137736
1992-05-01,3398.6,1.373954644476386
1992-06-01,3393.4,1.302283336762204
1992-07-01,3393.9,1.2650491457061546
1992-08-01,3398.8,1.2542759708232052
1992-09-01,3410.3,1.2834331716540206
1992-10-01,3423.8,1.3243452622404848
1992-11-01,3426.5,1.2991755148311275
1992-12-01,3424.7,1.2485052027934924
1993-01-01,3419.1,1.1764723952913694
