date,value,norm
1934-06-01,12.9,1.6391912604158734
1934-07-01,12.9,1.5832495001573428
1934-08-01,13.2,1.867894340506657
1934-09-01,13.4,1.9756519492340092
1934-10-01,13.2,1.6400636871683485
1934-11-01,13.2,1.5522056620450202
1934-12-01,13.3,1.5594514514855529
1935-01-01,13.6,1.7408550163848875
1935-02-01,13.7,1.7080864527472281
1935-03-01,13.7,1.5916038326271742
1935-04-01,13.8,1.5726981812400354
1935-05-01,13.8,1.4738501123907262
1935-06-01,13.8,1.3866315361696278
1935-07-01,13.7,1.2248543256768347
1935-08-01,13.9,1.3200462195554734
1935-09-01,13.9,1.2450052716705748
1935-10-01,13.9,1.177707689418113
1935-11-01,13.9,1.116740104638612
1935-12-01,14.0,1.1470786693528134
1936-01-01,13.9,1.0174095396079605
1936-02-01,13.9,0.9910511885533597
1936-03-01,13.7,0.766298732483608
1936-04-01,13.7,0.7521228214706798
1936-05-01,13.5,0.4698846139913478
1936-06-01,13.7,0.7273477625106601
1936-07-01,13.9,1.000143353028065
1936-08-01,14.0,1.1259320286637586
1936-09-01,14.0,1.0835345619539423
1936-10-01,14.0,1.0416800516815725
1936-11-01,14.2,1.369721164527193
1936-12-01,14.5,1.9071051591600519
1937-01-01,14.8,2.371121393454425
1937-02-01,14.9,2.364701951629921
1937-03-01,15.1,2.510496695863738
1937-04-01,15.2,2.4711081754835984
1937-05-01,15.1,2.151196031222379
1937-06-01,15.0,1.85881864046278
1937-07-01,15.2,2.0685571411398156
1937-08-01,15.1,1.77117961836549
1937-09-01,15.1,1.65357541200107
1937-10-01,14.7,0.936759377076066
1937-11-01,14.4,0.38285004163495934
1937-12-01,14.1,-0.193264760005309
1938-01-01,14.0,-0.40291922279294723
1938-02-01,13.8,-0.7835412126377373
1938-03-01,13.7,-0.9703457401540185
1938-04-01,13.5,-1.3070754753369975
1938-05-01,13.5,-1.2719672022729462
1938-06-01,13.5,-1.238473903915773
1938-07-01,13.6,-1.050153388594095
1938-08-01,13.4,-1.349276162929316
1938-09-01,13.5,-1.1386818846191757
1938-10-01,13.4,-1.26000181517532
1938-11-01,13.4,-1.213562247180978
1938-12-01,13.3,-1.313265986719327
1939-01-01,13.3,-1.2592981121411475
1939-02-01,13.3,-1.2088829962590668
1939-03-01,13.2,-1.3144174672433842
1939-04-01,13.1,-1.4051237184587015
1939-05-01,13.1,-1.3644169449210954
1939-06-01,13.0,-1.4412852975993395
1939-07-01,13.0,-1.368593770038506
1939-08-01,12.9,-1.4207996360545163
1939-09-01,13.6,-0.47453738152490005
1939-10-01,13.7,-0.33056973204095114
1939-11-01,13.6,-0.44022545316281864
1939-12-01,13.7,-0.2807507091686391
1940-01-01,13.7,-0.24484757911594332
1940-02-01,13.6,-0.34035995925920287
1940-03-01,13.5,-0.43605142480036746
1940-04-01,13.5,-0.39043569842909587
1940-05-01,13.5,-0.34317485974396106
1940-06-01,13.4,-0.4644213730224076
1940-07-01,13.4,-0.4221158824088859
