date,macro_score,liquidity_score,theta_macro_deg,coherence_macro
1975-12-29,0.6546098994043081,0.6546098994043081,44.677705484297995,1.0393701740718768
1975-12-30,0.6478140285138971,0.6478140285138971,44.6781345565881,1.02773000469068
1975-12-31,0.6580078348495136,0.6580078348495136,44.677494532051256,1.0451902587839683
1976-01-01,0.8046953352968178,1.997224041897385,20.99182054250318,2.5442266793722816
1976-01-02,0.6614057702947191,0.6614057702947191,44.677285916146786,1.051010343510071
1976-01-05,0.6512119639591026,0.6512119639591026,44.67791881235595,1.0335500893740333
1976-01-06,0.6172326095070467,0.6172326095070467,44.68019211930032,0.9753492432353575
1976-01-07,0.6342222867330748,0.6342222867330748,44.67902253526124,1.004449666107206
1976-01-08,0.6512119639591026,0.6512119639591026,44.67791881235595,1.0335500893740333
1976-01-09,0.6172326095070467,0.6172326095070467,44.68019211930032,0.9753492432353575
1976-01-12,0.6138346740618412,0.6138346740618412,44.6804344613252,0.9695291587115155
1976-01-13,0.6172326095070467,0.6172326095070467,44.68019211930032,0.9753492432353575
1976-01-14,0.6410181576234858,0.6410181576234858,44.67857345965094,1.0160898353684396
1976-01-15,0.6478140285138971,0.6478140285138971,44.6781345565881,1.02773000469068
1976-01-16,0.6682016411851304,0.6682016411851304,44.676875539812315,1.0626505130033905
1976-01-19,0.6580078348495136,0.6580078348495136,44.677494532051256,1.0451902587839683
1976-01-20,0.6410181576234858,0.6410181576234858,44.67857345965094,1.0160898353684396
1976-01-21,0.6648037057399249,0.6648037057399249,44.6770795979851,1.0568304282499543
1976-01-22,0.6715995766303359,0.6715995766303359,44.676673704697166,1.068470597770159
1976-01-23,0.6648037057399249,0.6648037057399249,44.6770795979851,1.0568304282499543
1976-01-26,0.6682016411851304,0.6682016411851304,44.676875539812315,1.0626505130033905
1976-01-27,0.6715995766303359,0.6715995766303359,44.676673704697166,1.068470597770159
1976-01-28,0.6817933829659527,0.6817933829659527,44.67608118026092,1.085930852148313
1976-01-29,0.6783954475207472,0.6783954475207472,44.676276559894724,1.0801107673428303
1976-01-30,0.6715995766303359,0.6715995766303359,44.676673704697166,1.068470597770159
1976-02-01,0.49409662475135185,2.055640132248656,12.393465895276442,2.504937757614281
1976-02-02,0.6715995766303359,0.6715995766303359,44.676673704697166,1.068470597770159
1976-02-03,0.6783954475207472,0.6783954475207472,44.676276559894724,1.0801107673428303
1976-02-04,0.6885892538563636,0.6885892538563636,44.67569663722544,1.0975710217965582
1976-02-05,0.6817933829659527,0.6817933829659527,44.67608118026092,1.085930852148313
1976-02-06,0.6987830601919804,0.6987830601919804,44.67513487655324,1.1150312763592074
1976-02-09,0.6919871893015694,0.6919871893015694,44.67550740824593,1.1033911066389281
1976-02-10,0.6987830601919804,0.6987830601919804,44.67513487655324,1.1150312763592074
1976-02-11,0.6885892538563636,0.6885892538563636,44.67569663722544,1.0975710217965582
1976-02-13,0.6783954475207472,0.6783954475207472,44.676276559894724,1.0801107673428303
1976-02-17,0.6648037057399249,0.6648037057399249,44.6770795979851,1.0568304282499543
1976-02-18,0.6682016411851304,0.6682016411851304,44.676875539812315,1.0626505130033905
1976-02-19,0.6715995766303359,0.6715995766303359,44.676673704697166,1.068470597770159
1976-02-20,0.6614057702947191,0.6614057702947191,44.677285916146786,1.051010343510071
1976-02-23,0.6444160930686913,0.6444160930686913,44.67835275827697,1.021909920022064
1976-02-24,0.6342222867330748,0.6342222867330748,44.67902253526124,1.004449666107206
1976-02-25,0.6308243512878691,0.6308243512878691,44.679250998933554,0.9986295815001328
1976-02-26,0.6308243512878691,0.6308243512878691,44.679250998933554,0.9986295815001328
1976-02-27,0.6614057702947191,0.6614057702947191,44.677285916146786,1.051010343510071
1976-03-01,0.537388815443198,1.3783683290436533,19.989834845302003,1.7250740734479322
1976-03-02,0.6783954475207472,0.6783954475207472,44.676276559894724,1.0801107673428303
1976-03-03,0.6783954475207472,0.6783954475207472,44.676276559894724,1.0801107673428303
1976-03-04,0.6885892538563636,0.6885892538563636,44.67569663722544,1.0975710217965582
1976-03-05,0.6715995766303359,0.6715995766303359,44.676673704697166,1.068470597770159
1976-03-08,0.6580078348495136,0.6580078348495136,44.677494532051256,1.0451902587839683
1976-03-09,0.6648037057399249,0.6648037057399249,44.6770795979851,1.0568304282499543
1976-03-10,0.6580078348495136,0.6580078348495136,44.677494532051256,1.0451902587839683
1976-03-11,0.6614057702947191,0.6614057702947191,44.677285916146786,1.051010343510071
1976-03-12,0.6410181576234858,0.6410181576234858,44.67857345965094,1.0160898353684396
1976-03-15,0.6512119639591026,0.6512119639591026,44.67791881235595,1.0335500893740333
1976-03-16,0.6580078348495136,0.6580078348495136,44.677494532051256,1.0451902587839683
1976-03-17,0.6580078348495136,0.6580078348495136,44.677494532051256,1.0451902587839683
1976-03-18,0.6478140285138971,0.6478140285138971,44.6781345565881,1.02773000469068
1976-03-19,0.6512119639591026,0.6512119639591026,44.67791881235595,1.0335500893740333
1976-03-22,0.6308243512878691,0.6308243512878691,44.679250998933554,0.9986295815001328
1976-03-23,0.6274264158426636,0.6274264158426636,44.67948214122227,0.9928094969091241
1976-03-24,0.6206305449522526,0.6206305449522526,44.67995265231656,0.9811693277764423
1976-03-25,0.6172326095070467,0.6172326095070467,44.68019211930032,0.9753492432353575
1976-03-26,0.6172326095070467,0.6172326095070467,44.68019211930032,0.9753492432353575
1976-03-29,0.6172326095070467,0.6172326095070467,44.68019211930032,0.9753492432353575
1976-03-30,0.6206305449522526,0.6206305449522526,44.67995265231656,0.9811693277764423
1976-03-31,0.6240284803974581,0.6240284803974581,44.679716009513214,0.9869894123344637
1976-04-01,0.7300081745640999,1.3564123725829216,27.26080820909283,1.7935990464036848
1976-04-02,0.6274264158426636,0.6274264158426636,44.67948214122227,0.9928094969091241
1976-04-05,0.6104367386166357,0.6104367386166357,44.68067973048048,0.9637090742052278
1976-04-06,0.600242932281019,0.600242932281019,44.681433640844915,0.9462488207949301
1976-04-07,0.5900491259454022,0.5900491259454022,44.682215896661496,0.9287885675546242
1976-04-08,0.5866511905001968,0.5866511905001968,44.682483225632275,0.9229684831806328
1976-04-09,0.5764573841645799,0.5764573841645799,44.68330583138082,0.9055082301823119
1976-04-12,0.5764573841645799,0.5764573841645799,44.68330583138082,0.9055082301823119
1976-04-13,0.5696615132741689,0.5696615132741689,44.68387208883541,0.8938680616238358
1976-04-14,0.5594677069385522,0.5594677069385522,44.68474967820701,0.8764078089552603
1976-04-15,0.5594677069385522,0.5594677069385522,44.68474967820701,0.8764078089552603
1976-04-19,0.5730594487193744,0.5730594487193744,44.683587128547856,0.8996881458920897
1976-04-20,0.5696615132741689,0.5696615132741689,44.68387208883541,0.8938680616238358
1976-04-21,0.5594677069385522,0.5594677069385522,44.68474967820701,0.8764078089552603
1976-04-22,0.5764573841645799,0.5764573841645799,44.68330583138082,0.9055082301823119
1976-04-23,0.600242932281019,0.600242932281019,44.681433640844915,0.9462488207949301
1976-04-26,0.6070388031714303,0.6070388031714303,44.68092798012144,0.9578889897168147
1976-04-27,0.6104367386166357,0.6104367386166357,44.68067973048048,0.9637090742052278
1976-04-28,0.6036408677262245,0.6036408677262245,44.681179264908,0.952068905246603
1976-04-29,0.6070388031714303,0.6070388031714303,44.68092798012144,0.9578889897168147
1976-04-30,0.6274264158426636,0.6274264158426636,44.67948214122227,0.9928094969091241
1976-05-01,0.5286812543486968,2.099113997856072,13.047360100413174,2.565786978316651
1976-05-03,0.6342222867330748,0.6342222867330748,44.67902253526124,1.004449666107206
1976-05-04,0.6240284803974581,0.6240284803974581,44.679716009513214,0.9869894123344637
1976-05-05,0.6308243512878691,0.6308243512878691,44.679250998933554,0.9986295815001328
1976-05-06,0.6648037057399249,0.6648037057399249,44.6770795979851,1.0568304282499543
1976-05-07,0.6953851247467749,0.6953851247467749,44.67532016505366,1.1092111914932063
1976-05-10,0.7123748019728027,0.7123748019728027,44.6744126698202,1.1383116159368412
1976-05-11,0.7123748019728027,0.7123748019728027,44.6744126698202,1.1383116159368412
1976-05-12,0.719170672863214,0.719170672863214,44.67406253205561,1.1499517857914208
1976-05-13,0.7123748019728027,0.7123748019728027,44.6744126698202,1.1383116159368412
1976-05-14,0.7157727374180082,0.7157727374180082,44.674236710379795,1.14413170085879
1976-05-17,0.719170672863214,0.719170672863214,44.67406253205561,1.1499517857914208
1976-05-18,0.719170672863214,0.719170672863214,44.67406253205561,1.1499517857914208
1976-05-19,0.719170672863214,0.719170672863214,44.67406253205561,1.1499517857914208
1976-05-20,0.7225686083084195,0.7225686083084195,44.67389010794031,1.1557718707345714
1976-05-21,0.7395582855344472,0.7395582855344472,44.67305339574758,1.184872295602703
1976-05-24,0.7327624146440362,0.7327624146440362,44.67338309978316,1.1732321256255798
1976-05-25,0.719170672863214,0.719170672863214,44.67406253205561,1.1499517857914208
1976-05-26,0.7225686083084195,0.7225686083084195,44.67389010794031,1.1557718707345714
1976-05-27,0.7361603500892417,0.7361603500892417,44.6732174340162,1.1790522106092611
1976-05-28,0.725966543753625,0.725966543753625,44.67371941166583,1.1615919556880843
1976-06-01,0.48174236431583994,0.9864821869858432,24.566841664786317,1.2573550855914426
1976-06-02,0.4360623556319561,0.4360623556319561,44.69902932828795,0.6650354991384103
1976-06-03,0.4381055616550119,0.4381055616550119,44.69871938822804,0.6685351619775514
1976-06-04,0.39492066820937344,0.39492066820937344,44.706046647566446,0.5945668222287214
1976-06-07,0.3823394175502478,0.3823394175502478,44.7085371676617,0.5730172928259453
1976-06-08,0.3857373529954534,0.3857373529954534,44.707846251319616,0.5788373746596176
1976-06-09,0.3694139285906692,0.3694139285906692,44.71129875222204,0.550878143339488
1976-06-10,0.3408534918272123,0.3408534918272123,44.718264627343636,0.5019590104600965
1976-06-11,0.3571769162319966,0.3571769162319966,44.71412588122303,0.5299182376647056
1976-06-14,0.35377898078679093,0.35377898078679093,44.714951022399696,0.5240981566360005
1976-06-15,0.3554779485093937,0.3554779485093937,44.714536173673885,0.5270081971366906
1976-06-16,0.3697581668911222,0.3697581668911222,44.71122233026574,0.5514677645904708
1976-06-17,0.3772425143824394,0.3772425143824394,44.70960026520141,0.5642871702356986
1976-06-18,0.35412321908724403,0.35412321908724403,44.714866595616186,0.5246877778389772
1976-06-21,0.33610082695985694,0.33610082695985694,44.71955773953472,0.4938185109585814
1976-06-22,0.36500550202376686,0.36500550202376686,44.71229209972891,0.5433272637495342
1976-06-23,0.36500550202376686,0.36500550202376686,44.71229209972891,0.5433272637495342
1976-06-24,0.35412321908724403,0.35412321908724403,44.714866595616186,0.5246877778389772
1976-06-25,0.36296229600071106,0.36296229600071106,44.712761918333115,0.5398276018692099
1976-06-28,0.3517357747637352,0.3517357747637352,44.71545606877045,0.5205984949669427
1976-06-29,0.3517357747637352,0.3517357747637352,44.71545606877045,0.5205984949669427
1976-06-30,0.3517357747637352,0.3517357747637352,44.71545606877045,0.5205984949669427
1976-07-01,0.5379672230151996,0.9105971763906058,29.32471423178774,1.2055298994704495
1976-07-02,0.34289669785026805,0.34289669785026805,44.71772151097904,0.5054586719008425
1976-07-06,0.3340576209368012,0.3340576209368012,44.72012685559317,0.49031884967375966
1976-07-07,0.34289669785026805,0.34289669785026805,44.71772151097904,0.5054586719008425
1976-07-08,0.31229305506375543,0.31229305506375543,44.726734849219724,0.45303988660251054
1976-07-09,0.24564462802246853,0.24564462802246853,44.75601267388053,0.3388826328056772
1976-07-12,0.22592326817247863,0.22592326817247863,44.76887664855053,0.3051033719504677
1976-07-13,0.23306337736334276,0.23306337736334276,44.76390297750443,0.31733313578627337
1976-07-14,0.23646131280854837,0.23646131280854837,44.76166824336618,0.323153208361421
1976-07-15,0.22218109442681994,0.22218109442681994,44.77164604760998,0.2986936808724961
1976-07-16,0.2704628910402668,0.2704628910402668,44.74306221657105,0.3813920221080611
1976-07-19,0.28100093567633655,0.28100093567633655,44.73839702508299,0.3994418737710852
1976-07-20,0.28814104486720077,0.28814104486720077,44.735468594470305,0.4116716498725337
1976-07-21,0.286442077144598,0.286442077144598,44.736149518563316,0.40876161096754005
1976-07-22,0.2918832186128595,0.2918832186128595,44.73400221345591,0.4180813487649189
1976-07-23,0.29392642463591523,0.29392642463591523,44.73322039671995,0.42158100877414073
1976-07-26,0.2609353375258936,0.2609353375258936,44.74767714265283,0.3650729697135974
1976-07-27,0.2140082703345964,0.2140082703345964,44.77812792511837,0.2846950609537604
1976-07-28,0.2303316947393807,0.2303316947393807,44.7657598630297,0.31265423880581844
1976-07-29,0.20856712886633494,0.20856712886633494,44.78280872071329,0.27537533835014394
1976-07-30,0.19938381365241498,0.19938381365241498,44.79147090784725,0.2596459319370821
1976-08-01,0.45258438226567027,2.0663346998273147,11.214465228688104,2.5074760586552225
1976-08-02,0.20856712886633494,0.20856712886633494,44.78280872071329,0.27537533835014394
1976-08-03,0.20347022569852674,0.20347022569852674,44.787490189620556,0.2666452374598658
1976-08-04,0.21265354091244673,0.21265354091244673,44.779264456848004,0.28237464649041955
1976-08-05,0.21435250863504965,0.21435250863504965,44.777842076933226,0.2852846809487802
1976-08-06,0.190544736738948,0.190544736738948,44.80086100827485,0.24450615159874328
1976-08-09,0.1742213123341637,0.1742213123341637,44.82165337404522,0.21654702426870048
1976-08-10,0.1742213123341637,0.1742213123341637,44.82165337404522,0.21654702426870048
1976-08-11,0.17082337688895827,0.17082337688895827,44.826675382271986,0.21072696840932367
1976-08-12,0.16368326769809388,0.16368326769809388,44.83818775630087,0.1984972437872757
1976-08-13,0.1531452230620242,0.1531452230620242,44.858029935504945,0.1804474831433345
1976-08-16,0.1517904936398745,0.1517904936398745,44.86087247444675,0.17812707891123186
1976-08-17,0.14804831989421582,0.14804831989421582,44.8691236206293,0.17171742070830368
1976-08-18,0.15518842908508002,0.15518842908508002,44.85387845534337,0.1839471229440854
1976-08-19,0.16607071202160292,0.16607071202160292,44.83418367495201,0.2025865061813153
1976-08-20,0.20415870229943286,0.20415870229943286,44.78684000046321,0.26782447697917017
1976-08-23,0.18273837472684026,0.18273837472684026,44.8101769631565,0.23113523594364602
1976-08-24,0.1755982655359759,0.1755982655359759,44.81969432674016,0.21890549935715428
1976-08-25,0.14873679649512206,0.14873679649512206,44.86755967060004,0.17289665474761398
1976-08-26,0.15792011170904208,0.15792011170904208,44.84856875120179,0.18862599921736517
1976-08-27,0.1755982655359759,0.1755982655359759,44.81969432674016,0.21890549935715428
1976-08-30,0.16301701487685044,0.16301701487685044,44.839334770305946,0.197356072805404
1976-08-31,0.1436398933273137,0.1436398933273137,44.879670381330165,0.16416659841188955
1976-09-01,0.36709995535530143,0.7946562948082702,22.92586849317647,0.9877734086712613
1976-09-02,0.16166228545470074,0.16166228545470074,44.84170845301563,0.19503566576147993
1976-09-03,0.15826435000949524,0.15826435000949524,44.847918269188646,0.1892156170256097
1976-09-07,0.12935967494558512,0.12935967494558512,44.92166230197065,0.1397072629177393
1976-09-08,0.11847739200906227,0.11847739200906227,44.965053961399896,0.12106802179576225
1976-09-09,0.13819875185905223,0.13819875185905223,44.8941060613191,0.15484693431016341
1976-09-10,0.12935967494558512,0.12935967494558512,44.92166230197065,0.1397072629177393
1976-09-13,0.13480081641384656,0.13480081641384656,44.904036820691424,0.14902690788954268
1976-09-14,0.14568309935036947,0.14568309935036947,44.87466408688777,0.16766623308614848
1976-09-15,0.13140288096864106,0.13140288096864106,44.91477476552846,0.1432068863097882
1976-09-16,0.11712266258691259,0.11712266258691259,44.97140921331715,0.11874763863018568
1976-09-17,0.07666945176523626,0.07666945176523626,45.4359297980618,0.04946094892722913
1976-09-20,0.10897206227435172,0.10897206227435172,45.015585641578255,0.10478731033177893
1976-09-21,0.09094967014696467,0.09094967014696467,45.17250737345791,0.07391895641636653
1976-09-22,0.11611217146521607,0.11611217146521607,44.976313701401594,0.1170168684733913
1976-09-23,0.10692885625129597,0.10692885625129597,45.02856882807322,0.10128772349689645
1976-09-24,0.1409304344830143,0.1409304344830143,44.88664790743696,0.1595257976987568
1976-09-27,0.11712266258691259,0.11712266258691259,44.97140921331715,0.11874763863018568
1976-09-28,0.10488565022823998,0.10488565022823998,45.04248128374496,0.0977881422351111
1976-09-29,0.10488565022823998,0.10488565022823998,45.04248128374496,0.0977881422351111
1976-09-30,0.09230439956911438,0.09230439956911438,45.15629477644162,0.07623928046421588
1976-10-01,0.42677919168905226,0.7475886391729166,28.1768640998772,0.9669779177240584
1976-10-04,0.04980798272438214,0.04980798272438214,55.91482065191423,0.0035148797464738197
1976-10-05,0.04606580897872345,0.04606580897872345,-148.41961518202797,0.0030413251624458455
1976-10-06,0.013763198469607996,0.013763198469607996,-136.03563027437926,0.05829559806082821
1976-10-07,0.006623089278743666,0.006623089278743666,-135.9185017027136,0.07052468926620103
1976-10-08,-0.09437115429471454,-0.09437115429471454,-135.52187696560057,0.2435082870410656
1976-10-12,-0.12123262333556872,-0.12123262333556872,-135.4961803340585,0.28951726460040816
1976-10-13,-0.11035034039904584,-0.11035034039904584,-135.50553884470276,0.27087781937470085
1976-10-14,-0.1120493081216486,-0.1120493081216486,-135.50399383168784,0.27378785309760956
1976-10-15,-0.13346963569424125,-0.13346963569424125,-135.48699899659493,0.3104771321679672
1976-10-18,-0.12258735275771837,-0.12258735275771837,-135.49509897140177,0.2918376793946072
1976-10-19,-0.0940269159942615,-0.0940269159942615,-135.52226944709784,0.24291866768554457
1976-10-20,-0.05084202254862302,-0.05084202254862302,-135.5932346890258,0.16895070958467132
1976-10-21,-0.03826077188949739,-0.03826077188949739,-135.6273066348542,0.14740136958149339
1976-10-22,-0.022970062386072243,-0.022970062386072243,-135.68502547756736,0.12121132883509565
1976-10-25,-0.01991636524131979,-0.01991636524131979,-135.69967524463524,0.11598095242481501
1976-10-26,-0.03385234532259512,-0.03385234532259512,-135.64172953142815,0.13985057053108807
1976-10-27,-0.044390389958664955,-0.044390389958664955,-135.60954496879035,0.15790025715522923
1976-10-28,-0.040303977912553246,-0.040303977912553246,-135.62111146571917,0.15090099712582108
1976-10-29,-0.022281585785166147,-0.022281585785166147,-135.68821689186632,0.12003210455605513
1976-11-01,0.28243650738644466,0.7028364599688657,19.52244978896532,0.846509285804334
1976-11-03,-0.008001367403437765,-0.008001367403437765,-135.77217002445622,0.09557302071365982
1976-11-04,-0.05084202254862302,-0.05084202254862302,-135.5932346890258,0.16895070958467132
1976-11-05,-0.029421694976030366,-0.029421694976030366,-135.65788441090533,0.13226171630988803
1976-11-08,-0.031809139299539324,-0.031809139299539324,-135.6489559712136,0.13635094917151902
1976-11-09,-0.015485714894754976,-0.015485714894754976,-135.7234446134039,0.10839214386959076
1976-11-10,-0.033508107022142075,-0.033508107022142075,-135.64292159717579,0.13926095597083438
1976-11-12,-0.036906042467347744,-0.036906042467347744,-135.63157906742418,0.14508097392475988
1976-11-15,-0.03486283644429178,-0.03486283644429178,-135.63828764253057,0.14158134945944
1976-11-16,-0.08110142703468265,-0.08110142703468265,-135.53852350456285,0.2207795991157146
1976-11-17,-0.09912381916206969,-0.09912381916206969,-135.51664622381983,0.25164876292795807
1976-11-18,-0.09742485143946694,-0.09742485143946694,-135.5184767736231,0.24873873091746299
1976-11-19,-0.15080355122072214,-0.15080355122072214,-135.47592997166947,0.3401671173805814
1976-11-22,-0.1844608911519874,-0.1844608911519874,-135.45915586098798,0.39781632040422404
1976-11-23,-0.1643952930015444,-0.1643952930015444,-135.4685155746934,0.3634474168240872
1976-11-24,-0.17323436991501145,-0.17323436991501145,-135.46418312025892,0.37858722749398327
1976-11-26,-0.1987188857540531,-0.1987188857540531,-135.45343115262074,0.42223780784177906
1976-11-29,-0.18273969964972198,-0.18273969964972198,-135.45989483481048,0.39486821628948005
1976-11-30,-0.20076209177710908,-0.20076209177710908,-135.45266458970735,0.42573746794248096
1976-12-01,0.23426258914218728,0.5801756700447445,19.131017613996846,0.6862525741196567
1976-12-02,-0.21061165981227262,-0.21061165981227262,-135.44913933415043,0.44260808302328847
1976-12-03,-0.20448204174310497,-0.20448204174310497,-135.45130083442334,0.43210910189244495
1976-12-06,-0.175577366679195,-0.175577366679195,-135.4630921950612,0.3826003762429619
1976-12-07,-0.15755497455180795,-0.15755497455180795,-135.47212433930608,0.3517311353962423
1976-12-08,-0.15789921285226105,-0.15789921285226105,-135.4719369931526,0.35232075598199497
1976-12-09,-0.15620024512965827,-0.15620024512965827,-135.4728677694399,0.3494107185754055
1976-12-10,-0.18951334676047035,-0.18951334676047035,-135.4570485641216,0.40647030561647296
1976-12-13,-0.15415703910660233,-0.15415703910660233,-135.4740078777802,0.34591106071491623
1976-12-14,-0.1721794312339895,-0.1721794312339895,-135.46468189873772,0.3767802997994608
1976-12-15,-0.17387839895659224,-0.17387839895659224,-135.46388095496349,0.379690337984677
1976-12-16,-0.16299611602006941,-0.16299611602006941,-135.4692346879682,0.3610508687416503
1976-12-17,-0.16299611602006941,-0.16299611602006941,-135.4692346879682,0.3610508687416503
1976-12-20,-0.18067426984700338,-0.18067426984700338,-135.4607963005129,0.39133049143992804
1976-12-21,-0.1680930191878778,-0.1680930191878778,-135.46665997955674,0.3697809822665244
1976-12-22,-0.18815861733832062,-0.18815861733832062,-135.45760474481784,0.40414988767267074
1976-12-23,-0.16979198691048056,-0.16979198691048056,-135.46582854846247,0.3726910202689033
1976-12-27,-0.1643508454422191,-0.1643508454422191,-135.46853827283815,0.36337128584444384
1976-12-28,-0.16095290999701345,-0.16095290999701345,-135.47030211979614,0.357551210445308
1976-12-29,-0.1534685625056962,-0.1534685625056962,-135.47439726168744,0.3447318196315189
1976-12-30,-0.14394100899132306,-0.14394100899132306,-135.48007289880218,0.3284127735983131
1976-12-31,-0.16944774861002748,-0.16944774861002748,-135.4659959593086,0.3721013995635952
1977-01-01,0.6528424315656968,2.1330444520265828,16.001692929291575,2.6433198579903125
1977-01-03,-0.13714513810091192,-0.13714513810091192,-135.484478569843,0.3167726280654154
1977-01-04,-0.11606904882877228,-0.11606904882877228,-135.5004659182806,0.2806729646622893
1977-01-05,-0.1194669842739779,-0.1194669842739779,-135.49761598225714,0.2864930335479677
1977-01-06,-0.08920757978791838,-0.08920757978791838,-135.52797128024338,0.23466399795021778
1977-01-07,-0.08174545607626352,-0.08174545607626352,-135.5376368433874,0.2218827061010862
1977-01-10,-0.07054115861895019,-0.07054115861895019,-135.55443879564868,0.20269174936360118
1977-01-11,-0.05694941683812796,-0.05694941683812796,-135.57964591854682,0.17941155662623826
1977-01-12,-0.06578849375159507,-0.06578849375159507,-135.56256713150395,0.19455129085410813
1977-01-13,-0.06305681112763298,-0.06305681112763298,-135.56755447051435,0.18987241264754273
1977-01-14,-0.007979143623775137,-0.007979143623775137,-135.77233417976646,0.09553495614025316
1977-01-17,0.0029031393127477434,0.0029031393127477434,-135.87223947461806,0.07689605394712283
1977-01-18,0.013096945648364389,0.013096945648364389,-136.02266196800076,0.05943669814597628
1977-01-19,0.024667705185793504,0.024667705185793504,-136.35404512148628,0.03961994083769868
1977-01-20,0.026710911208849303,0.026710911208849303,-136.4503337877938,0.036120853645407444
1977-01-21,0.024667705185793504,0.024667705185793504,-136.35404512148628,0.03961994083769868
1977-01-24,0.04030265298967159,0.04030265298967159,-138.4252784654128,0.012852357968979015
1977-01-25,0.04234585901272758,0.04234585901272758,-139.57088898405323,0.009359570658620819
1977-01-26,0.044044826735330334,0.044044826735330334,-141.46606213036983,0.006460916635256129
1977-01-27,0.09912249423918812,0.09912249423918812,45.08769138425511,0.08791710654420207
1977-01-28,0.08858444960311843,0.08858444960311843,45.20339415470736,0.06986792080403277
1977-01-31,0.06681988373007267,0.06681988373007267,45.84800042521031,0.03259278414701252
1977-02-01,0.4377053867830301,0.7563565041465735,28.558541012199072,0.9826284642036073
1977-02-02,0.09503608219307644,0.09503608219307644,45.12643126204876,0.08091800948122582
1977-02-03,0.055249124192643606,0.055249124192643606,47.72101983561132,0.01278527634743749
1977-02-04,0.030108846654054944,0.030108846654054944,-136.65970698738386,0.03030202344810056
1977-02-07,0.013096945648364389,0.013096945648364389,-136.02266196800076,0.05943669814597628
1977-02-08,0.02023705483922858,0.02023705483922858,-136.19428298455406,0.04720793376377382
1977-02-09,-0.0032264787564199593,-0.0032264787564199593,-135.8107247495577,0.08739467912111266
1977-02-10,0.013096945648364389,0.013096945648364389,-136.02266196800076,0.05943669814597628
1977-02-11,-0.005269684779475703,-0.005269684779475703,-135.7933777068426,0.09089423978460297
1977-02-14,0.00901053360225268,0.00901053360225268,-135.95286745156105,0.06643560896084336
1977-02-15,0.005612598157047177,0.005612598157047177,-135.9051278788796,0.07225540862948783
1977-02-16,0.0022146627118415085,0.0022146627118415085,-135.86450543525706,0.07807525098259106
1977-02-17,0.015828628272326395,0.015828628272326395,-136.07926786356487,0.05475812951601833
1977-02-18,-0.0022159876347233043,-0.0022159876347233043,-135.81982774092901,0.085663934143994
1977-02-22,0.010365263024402327,0.010365263024402327,-135.97431731336934,0.06411531632319972
1977-02-23,0.0042356449552348185,0.0042356449552348185,-135.8879026759446,0.07461379216224344
1977-02-24,0.04028042921000896,0.04028042921000896,-138.4162314696134,0.01289036923192669
1977-02-25,0.015117927891757699,0.015117927891757699,-136.06363005807265,0.055975344706577564
1977-02-28,-0.0063023996808350136,-0.0063023996808350136,-135.7851083429665,0.09266305531916257
1977-03-01,0.47252612775451264,0.7131918581467507,32.26486965320948,0.958461233119422
1977-03-02,0.015462166192210747,0.015462166192210747,-136.07111862760925,0.055385767909085025
1977-03-03,0.0011819478104821979,0.0011819478104821979,-135.8533327094891,0.0798440491046724
1977-03-04,-0.006646637981287951,-0.006646637981287951,-135.7824216009,0.09325266091543727
1977-03-07,-0.0032487025360824484,-0.0032487025360824484,-135.81052859723312,0.08743274350262265
1977-03-08,0.00014923290912305376,0.00014923290912305376,-135.84264427786815,0.08161285013124701
1977-03-09,-0.0032487025360824484,-0.0032487025360824484,-135.81052859723312,0.08743274350262265
1977-03-10,-0.0049476702586851995,-0.0049476702586851995,-135.79602243272865,0.0903426994942422
1977-03-11,0.0028809155330851155,0.0028809155330851155,-135.87198611959184,0.07693411798556757
1977-03-14,-0.017184682617357727,-0.017184682617357727,-135.7139469126149,0.11130212989847467
1977-03-15,-0.013442508871699066,-0.013442508871699066,-135.73556466143475,0.10489255185822353
1977-03-16,-0.002560225935176297,-0.002560225935176297,-135.81668564894227,0.08625353700938489
1977-03-17,0.01886010163741625,0.01886010163741625,-136.15459551720608,0.04956618257714527
1977-03-18,-0.002560225935176297,-0.002560225935176297,-135.81668564894227,0.08625353700938489
1977-03-21,-0.026023759530824864,-0.026023759530824864,-135.67158771323614,0.12644171251405906
1977-03-22,-0.020582618062563396,-0.020582618062563396,-135.69636737690027,0.1171221104475658
1977-03-23,-0.024324791808221946,-0.024324791808221946,-135.67892357146,0.1235317135200502
1977-03-24,-0.015485714894754976,-0.015485714894754976,-135.7234446134039,0.10839214386959076
1977-03-25,-0.006646637981287951,-0.006646637981287951,-135.7824216009,0.09325266091543727
1977-03-28,0.0025366772326319564,0.0025366772326319564,-135.8680935152641,0.0775237163498607
1977-03-29,-0.013786747172152225,-0.013786747172152225,-135.7334663490002,0.10548216098348677
1977-03-30,-0.018883650339960478,-0.018883650339960478,-135.70493319182557,0.11421211882991585
1977-03-31,-0.03316386872168903,-0.03316386872168903,-135.64412379997523,0.13867134147137494
1977-04-01,0.6521601309304587,0.6690428883958841,43.88832360530583,1.0499046424573872
1977-04-04,-0.02976593327648336,-0.02976593327648336,-135.65656313424668,0.13285133009523414
1977-04-05,-0.05187473744998233,-0.05187473744998233,-135.5908199412473,0.17071956023089294
1977-04-06,-0.031809139299539324,-0.031809139299539324,-135.6489559712136,0.13635094917151902
1977-04-07,-0.031464900999086276,-0.031464900999086276,-135.6502101503112,0.13576133498377324
