date,value
1990-01-31,25.3600006103516
1990-02-28,21.9899997711182
1990-03-31,19.7299995422363
1990-04-30,19.5200004577637
1990-05-31,17.3700008392334
1990-06-30,15.5
1990-07-31,21.1100006103516
1990-08-31,29.8999996185303
1990-09-30,29.1100006103516
1990-10-31,30.0400009155273
1990-11-30,22.1599998474121
1990-12-31,26.3799991607666
1991-01-31,20.9099998474121
1991-02-28,21.2299995422363
1991-03-31,16.8799991607666
1991-04-30,18.2399997711182
1991-05-31,15.9300003051758
1991-06-30,19.5499992370605
1991-07-31,15.1800003051758
1991-08-31,14.460000038147
1991-09-30,15.8500003814697
1991-10-31,15.4799995422363
1991-11-30,20.2600002288818
1991-12-31,19.3099994659424
1992-01-31,17.3999996185303
1992-02-29,16.6800003051758
1992-03-31,16.1800003051758
1992-04-30,15.5299997329712
1992-05-31,13.8599996566772
1992-06-30,13.3500003814697
1992-07-31,13.1700000762939
1992-08-31,13.5799999237061
1992-09-30,14.2799997329712
1992-10-31,16.1499996185303
1992-11-30,13.0100002288818
1992-12-31,12.5699996948242
1993-01-31,12.4200000762939
1993-02-28,13.1599998474121
1993-03-31,12.5299997329712
1993-04-30,12.4200000762939
1993-05-31,13.4700002670288
1993-06-30,11.2600002288818
1993-07-31,11.7299995422363
1993-08-31,11.8500003814697
1993-09-30,12.9899997711182
1993-10-31,11.460000038147
1993-11-30,13.7600002288818
1993-12-31,11.6599998474121
1994-01-31,10.6300001144409
1994-02-28,14.8699998855591
1994-03-31,20.4500007629395
1994-04-30,13.7700004577637
1994-05-31,13.0299997329712
1994-06-30,14.9700002670288
1994-07-31,11.1300001144409
1994-08-31,11.9700002670288
1994-09-30,14.2799997329712
1994-10-31,14.5600004196167
1994-11-30,15.9499998092651
1994-12-31,13.1999998092651
1995-01-31,11.960000038147
1995-02-28,11.75
1995-03-31,13.3699998855591
1995-04-30,11.75
1995-05-31,12.8500003814697
1995-06-30,11.3800001144409
1995-07-31,13.4899997711182
1995-08-31,11.5200004577637
1995-09-30,12.7399997711182
1995-10-31,13.8299999237061
1995-11-30,11.5799999237061
1995-12-31,12.5200004577637
1996-01-31,12.5299997329712
1996-02-29,17.0400009155273
1996-03-31,18.8799991607666
1996-04-30,15.8299999237061
1996-05-31,16.0699996948242
1996-06-30,13.6800003051758
1996-07-31,19.4599990844727
1996-08-31,17.0100002288818
1996-09-30,16.9500007629395
1996-10-31,18.1100006103516
1996-11-30,17.1399993896484
1996-12-31,20.9200000762939
1997-01-31,19.4699993133545
1997-02-28,21.1000003814697
1997-03-31,22.1399993896484
1997-04-30,20.0599994659424
1997-05-31,19.1900005340576
1997-06-30,21.5300006866455
1997-07-31,21.4799995422363
1997-08-31,24.7600002288818
1997-09-30,22.9099998474121
1997-10-31,35.0900001525879
1997-11-30,27.4300003051758
1997-12-31,24.0100002288818
1998-01-31,21.4699993133545
1998-02-28,18.5499992370605
1998-03-31,24.2199993133545
1998-04-30,21.1800003051758
1998-05-31,21.3199996948242
1998-06-30,19.7099990844727
1998-07-31,24.7999992370605
1998-08-31,44.2799987792969
1998-09-30,40.9500007629395
1998-10-31,28.0499992370605
1998-11-30,26.0100002288818
1998-12-31,24.4200000762939
1999-01-31,26.25
1999-02-28,27.8799991607666
1999-03-31,23.2600002288818
1999-04-30,25.0699996948242
1999-05-31,25.3899993896484
1999-06-30,21.0900001525879
1999-07-31,24.6399993896484
1999-08-31,24.4500007629395
1999-09-30,25.4099998474121
1999-10-31,22.2000007629395
1999-11-30,24.1800003051758
1999-12-31,24.6399993896484
2000-01-31,24.9500007629395
2000-02-29,23.3700008392334
2000-03-31,24.1100006103516
2000-04-30,26.2000007629395
2000-05-31,23.6499996185303
2000-06-30,19.5400009155273
2000-07-31,20.7399997711182
2000-08-31,16.8400001525879
2000-09-30,20.5699996948242
2000-10-31,23.6299991607666
2000-11-30,29.6499996185303
2000-12-31,26.8500003814697
2001-01-31,22.0200004577637
2001-02-28,28.3500003814697
2001-03-31,28.6399993896484
2001-04-30,25.4799995422363
2001-05-31,22.6399993896484
2001-06-30,19.0599994659424
2001-07-31,21.6200008392334
2001-08-31,24.9200000762939
2001-09-30,31.9300003051758
2001-10-31,33.560001373291
2001-11-30,23.8400001525879
2001-12-31,23.7999992370605
2002-01-31,21.0900001525879
2002-02-28,21.5900001525879
2002-03-31,17.3999996185303
2002-04-30,21.9099998474121
2002-05-31,19.9799995422363
2002-06-30,25.3999996185303
2002-07-31,32.0299987792969
2002-08-31,32.6399993896484
2002-09-30,39.689998626709
2002-10-31,31.1399993896484
2002-11-30,27.5
2002-12-31,28.6200008392334
2003-01-31,31.1700000762939
2003-02-28,29.6299991607666
2003-03-31,29.1499996185303
2003-04-30,21.2099990844727
2003-05-31,19.4699993133545
2003-06-30,19.5200004577637
2003-07-31,19.4899997711182
2003-08-31,18.6299991607666
2003-09-30,22.7199993133545
2003-10-31,16.1000003814697
2003-11-30,16.3199996948242
2003-12-31,18.3099994659424
2004-01-31,16.6299991607666
2004-02-29,14.5500001907349
2004-03-31,16.7399997711182
2004-04-30,17.1900005340576
2004-05-31,15.5
2004-06-30,14.3400001525879
2004-07-31,15.3199996948242
2004-08-31,15.289999961853
2004-09-30,13.3400001525879
2004-10-31,16.2700004577637
2004-11-30,13.2399997711182
2004-12-31,13.289999961853
2005-01-31,12.8199996948242
2005-02-28,12.0799999237061
2005-03-31,14.0200004577637
2005-04-30,15.3100004196167
2005-05-31,13.289999961853
2005-06-30,12.039999961853
2005-07-31,11.5699996948242
2005-08-31,12.6000003814697
2005-09-30,11.9200000762939
2005-10-31,15.3199996948242
2005-11-30,12.0600004196167
2005-12-31,12.0699996948242
2006-01-31,12.9499998092651
2006-02-28,12.3400001525879
2006-03-31,11.3900003433228
2006-04-30,11.5900001525879
2006-05-31,16.4400005340576
2006-06-30,13.0799999237061
2006-07-31,14.9499998092651
2006-08-31,12.3100004196167
2006-09-30,11.9799995422363
2006-10-31,11.1000003814697
2006-11-30,10.9099998474121
2006-12-31,11.5600004196167
2007-01-31,10.4200000762939
2007-02-28,15.4200000762939
2007-03-31,14.6400003433228
2007-04-30,14.2200002670288
2007-05-31,13.0500001907349
2007-06-30,16.2299995422363
2007-07-31,23.5200004577637
2007-08-31,23.3799991607666
2007-09-30,18.0
2007-10-31,18.5300006866455
2007-11-30,22.8700008392334
2007-12-31,22.5
2008-01-31,26.2000007629395
2008-02-29,26.5400009155273
2008-03-31,25.6100006103516
2008-04-30,20.7900009155273
2008-05-31,17.8299999237061
2008-06-30,23.9500007629395
2008-07-31,22.9400005340576
2008-08-31,20.6499996185303
2008-09-30,39.3899993896484
2008-10-31,59.8899993896484
2008-11-30,55.2799987792969
2008-12-31,40.0
2009-01-31,44.8400001525879
2009-02-28,46.3499984741211
2009-03-31,44.1399993896484
2009-04-30,36.5
2009-05-31,28.9200000762939
2009-06-30,26.3500003814697
2009-07-31,25.9200000762939
2009-08-31,26.0100002288818
2009-09-30,25.6100006103516
2009-10-31,30.6900005340576
2009-11-30,24.5100002288818
2009-12-31,21.6800003051758
2010-01-31,24.6200008392334
2010-02-28,19.5
2010-03-31,17.5900001525879
2010-04-30,22.0499992370605
2010-05-31,32.0699996948242
2010-06-30,34.5400009155273
2010-07-31,23.5
2010-08-31,26.0499992370605
2010-09-30,23.7000007629395
2010-10-31,21.2000007629395
2010-11-30,23.5400009155273
2010-12-31,17.75
2011-01-31,19.5300006866455
2011-02-28,18.3500003814697
2011-03-31,17.7399997711182
2011-04-30,14.75
2011-05-31,15.4499998092651
2011-06-30,16.5200004577637
2011-07-31,25.25
2011-08-31,31.6200008392334
2011-09-30,42.9599990844727
2011-10-31,29.9599990844727
2011-11-30,27.7999992370605
2011-12-31,23.3999996185303
2012-01-31,19.4400005340576
2012-02-29,18.4300003051758
2012-03-31,15.5
2012-04-30,17.1499996185303
2012-05-31,24.0599994659424
2012-06-30,17.0799999237061
2012-07-31,18.9300003051758
2012-08-31,17.4699993133545
2012-09-30,15.7299995422363
2012-10-31,18.6000003814697
2012-11-30,15.8699998855591
2012-12-31,18.0200004577637
2013-01-31,14.2799997329712
2013-02-28,15.5100002288818
2013-03-31,12.6999998092651
2013-04-30,13.5200004577637
2013-05-31,16.2999992370605
2013-06-30,16.8600006103516
2013-07-31,13.4499998092651
2013-08-31,17.0100002288818
2013-09-30,16.6000003814697
2013-10-31,13.75
2013-11-30,13.6999998092651
2013-12-31,13.7200002670288
2014-01-31,18.4099998474121
2014-02-28,14.0
2014-03-31,13.8800001144409
2014-04-30,13.4099998474121
2014-05-31,11.3999996185303
2014-06-30,11.5699996948242
2014-07-31,16.9500007629395
2014-08-31,12.0900001525879
2014-09-30,16.3099994659424
2014-10-31,14.0299997329712
2014-11-30,13.3299999237061
2014-12-31,19.2000007629395
2015-01-31,20.9699993133545
2015-02-28,13.3400001525879
2015-03-31,15.289999961853
2015-04-30,14.5500001907349
2015-05-31,13.8400001525879
2015-06-30,18.2299995422363
2015-07-31,12.1199998855591
2015-08-31,28.4300003051758
2015-09-30,24.5
2015-10-31,15.0699996948242
2015-11-30,16.1299991607666
2015-12-31,18.2099990844727
2016-01-31,20.2000007629395
2016-02-29,20.5499992370605
2016-03-31,13.9499998092651
2016-04-30,15.6999998092651
2016-05-31,14.1899995803833
2016-06-30,15.6300001144409
2016-07-31,11.8699998855591
2016-08-31,13.4200000762939
2016-09-30,13.289999961853
2016-10-31,17.0599994659424
2016-11-30,13.3299999237061
2016-12-31,14.039999961853
2017-01-31,11.9899997711182
2017-02-28,12.9200000762939
2017-03-31,12.3699998855591
2017-04-30,10.8199996948242
2017-05-31,10.4099998474121
2017-06-30,11.1800003051758
2017-07-31,10.2600002288818
2017-08-31,10.5900001525879
2017-09-30,9.51000022888184
2017-10-31,10.1800003051758
2017-11-30,11.2799997329712
2017-12-31,11.039999961853
2018-01-31,13.539999961853
2018-02-28,19.8500003814697
2018-03-31,19.9699993133545
2018-04-30,15.9300003051758
2018-05-31,15.4300003051758
2018-06-30,16.0900001525879
2018-07-31,12.8299999237061
2018-08-31,12.8599996566772
2018-09-30,12.1199998855591
2018-10-31,21.2299995422363
2018-11-30,18.0699996948242
2018-12-31,25.4200000762939
2019-01-31,16.5699996948242
2019-02-28,14.7799997329712
2019-03-31,13.710000038147
2019-04-30,13.1199998855591
2019-05-31,18.7099990844727
2019-06-30,15.0799999237061
2019-07-31,16.1200008392334
