date,Close,High,Low,Open,Volume
,XLB,XLB,XLB,XLB,XLB
1998-12-22,11.54624080657959,11.54624080657959,11.502931576247333,11.520255268380236,1900
1998-12-23,11.66750431060791,11.719475376579439,11.62419508896497,11.62419508896497,700
1998-12-24,11.936014175415039,11.936014175415037,11.75411555590581,11.806086590051304,1500
1998-12-28,11.832077026367188,11.918695452621707,11.814753341116285,11.918695452621707,2500
1998-12-29,12.048624992370605,12.048624992370605,12.048624992370605,12.048624992370605,100
1998-12-30,12.013978958129883,12.039964493006876,12.013978958129883,12.039964493006876,800
1998-12-31,12.15256404876709,12.195873257779088,12.117916681557489,12.117916681557489,3300
1999-01-04,12.005315780639648,12.334465852547517,12.005315780639648,12.161228972596007,13000
1999-01-05,12.299820899963379,12.360453819892776,12.117922140175189,12.117922140175189,4400
1999-01-06,12.516362190246582,12.516362190246582,12.31713981628418,12.37777271270752,12900
1999-01-07,12.421083450317383,12.966779585163962,12.377774233266067,12.455730823958435,86200
1999-01-08,12.845515251159668,12.845515251159668,12.533688852614997,12.533688852614997,25200
1999-01-11,12.871499061584473,12.87149906158447,12.750233256159046,12.854175375095124,14200
1999-01-12,12.542354583740234,12.819533690563224,12.51636904247558,12.758900760945695,5100
1999-01-13,12.265172958374023,12.403762483327402,12.169892659968575,12.169892659968575,5500
1999-01-14,12.05728816986084,12.31714351834922,11.953346030465488,12.299819828449994,127300
1999-01-15,12.239187240600586,12.239187240600586,12.13524509842988,12.195878014696126,15800
1999-01-19,12.013978958129883,12.195877702268836,11.927360508539905,12.195877702268836,26700
1999-01-20,11.970672607421875,12.100600313001708,11.96201076038322,12.013981842615154,40900
1999-01-21,11.918697357177734,11.987992109254348,11.858064449110696,11.970668421235194,59900
1999-01-22,11.684823036193848,11.840736167885094,11.66749935489482,11.797426964637525,7000
1999-01-25,11.918697357177734,11.918697357177734,11.76278416500535,11.806093385053234,29300
1999-01-26,11.884057998657227,11.884057998657227,11.745468401005247,11.875396148803977,1800
1999-01-27,11.78877067565918,12.100597085889696,11.788770675659181,12.100597085889696,15100
1999-01-28,11.641520500183105,11.858066640439487,11.641520500183105,11.858066640439487,6800
1999-01-29,11.70215129852295,11.702151298522951,11.615532858119376,11.615532858119376,400
1999-02-01,11.797433853149414,11.918699693049629,11.797433853149414,11.797433853149414,2900
1999-02-02,11.806093215942383,11.849402435369905,11.745460308743853,11.754122152629357,2800
1999-02-03,11.814756393432617,11.85806561774872,11.780109013979736,11.814756393432619,1100
1999-02-04,12.161231994628906,12.20454122537901,11.840743687078145,11.840743687078145,6800
1999-02-05,12.325797080993652,12.43840098967455,12.221855011442054,12.221855011442054,44400
1999-02-08,12.265172958374023,12.395100638017816,12.213201886516506,12.36045325677947,22300
1999-02-09,12.031302452087402,12.265172262171175,12.031302452087402,12.265172262171175,14200
1999-02-10,12.05728816986084,12.117921084508128,12.005317100163163,12.117921084508128,4900
1999-02-11,11.936014175415039,12.100589116875767,11.936014175415037,11.98798520956053,10100
1999-02-12,11.875386238098145,11.987990192215777,11.875386238098145,11.953342821718044,2500
1999-02-16,11.762779235839844,12.100591010654096,11.762779235839844,12.100591010654096,6300
1999-02-17,11.641520500183105,11.875390331659998,11.641520500183105,11.710815265065149,5100
1999-02-18,11.728135108947754,11.745458794485344,11.598207467415838,11.667502209566193,31000
1999-02-19,11.823417663574219,11.840741352458577,11.74546106359461,11.771446596921146,8100
1999-02-22,12.022640228271484,12.057287606450942,11.780108581015288,11.780108581015288,10000
1999-02-23,11.918697357177734,12.057286861330963,11.849402605101119,12.048625017321386,5300
1999-02-24,11.884057998657227,12.091942395135195,11.884057998657227,12.091942395135195,2800
1999-02-25,11.884057998657227,11.884057998657227,11.780115800418242,11.814763199831237,6800
1999-02-26,11.884057998657227,11.884057998657227,11.884057998657227,11.884057998657227,700
1999-03-01,11.745464324951172,11.806097252882335,11.74546432495117,11.797435406035026,2100
1999-03-02,11.641520500183105,11.884052177270254,11.641520500183105,11.771448184336935,47700
1999-03-03,11.563559532165527,11.788767433166504,11.563559532165527,11.788767433166504,3900
1999-03-04,11.598207473754883,11.710811429810756,11.55489825988724,11.55489825988724,2900
1999-03-05,11.98798656463623,11.987986564636232,11.736793204539085,11.736793204539085,4200
1999-03-08,12.065950393676758,12.06595039367676,11.88405164402334,11.88405164402334,6700
1999-03-09,11.96200180053711,12.005311003290682,11.918692597783535,12.005311003290682,5600
1999-03-10,12.126582145690918,12.178553212029593,11.944683413505553,11.970668946674891,26800
1999-03-11,12.256501197814941,12.31713406593134,12.161220976489172,12.1872064913962,13900
