date,Close,High,Low,Open,Volume
,TIP,TIP,TIP,TIP,TIP
2003-12-05,51.32387161254883,51.50024153910257,51.14750168599509,51.14750168599509,48500
2003-12-08,51.27857208251953,51.35416036765903,51.223140929722554,51.34912012342843,43900
2003-12-09,51.147518157958984,51.41963349423731,51.14751815795899,51.32388814131235,80000
2003-12-10,51.2835807800293,51.34405214439172,51.2180730187367,51.32389502293758,98000
2003-12-11,51.48518371582031,51.540614876966444,51.13244345814537,51.13244345814537,75500
2003-12-12,51.444828033447266,51.5708071447188,51.444828033447266,51.44986827437979,82000
2003-12-15,51.33394241333008,51.469998089714444,51.24323734754873,51.39945013239287,146300
2003-12-16,51.27857208251953,51.308805858743376,51.13747600070174,51.23321757360388,135400
2003-12-17,51.26344299316406,51.44988969494133,51.24832226407115,51.424696168944415,138400
2003-12-18,51.48518371582031,51.490223960810084,51.273539561215344,51.273539561215344,107400
2003-12-19,51.4599723815918,51.50028279382645,51.318872482743515,51.32391272599003,87800
2003-12-22,51.40452194213867,51.46498946008046,51.29869994116285,51.439795942463945,287300
2003-12-23,51.147518157958984,51.34404526006378,51.14751815795899,51.303731022560925,111400
2003-12-24,51.43476486206055,51.44484150198634,51.288628593377005,51.349099966666934,34600
2003-12-26,51.525482177734375,51.525482177734375,51.465010790152064,51.49524840623286,32800
2003-12-29,51.37430953979492,51.449897818879,51.318878391438574,51.41462380125038,127300
2003-12-30,51.23823547363281,51.35917437036849,51.19792122652818,51.238235473632805,103300
2003-12-31,51.31243133544922,51.35783810403449,51.297297028924056,51.317477387294204,74800
2004-01-02,51.20140838623047,51.277083719236124,51.055103768821496,51.2064544348328,106900
2004-01-05,51.13077163696289,51.13077163696289,50.994559136644995,51.02987377369087,115700
2004-01-06,51.45869827270508,51.48392466440233,51.2316761434577,51.25185263800713,114000
2004-01-07,51.499061584472656,51.574736914414245,51.36789126917439,51.408251958344195,101700
2004-01-08,51.30232238769531,51.49907599118034,51.145925635662614,51.38808598941786,132100
2004-01-09,51.690799713134766,51.72611437483173,51.574767474277365,51.71098006967724,112800
2004-01-12,51.650428771972656,51.827005894500225,51.569711210796314,51.58989156334257,132500
2004-01-13,51.90265655517578,51.902656555175774,51.650408023192796,51.68068046435561,115400
2004-01-14,51.912742614746094,51.9278769090639,51.80175265773993,51.887516224878624,85400
2004-01-15,51.97831344604492,51.97831344604493,51.83200888751329,51.86732351550329,63300
2004-01-16,52.00355911254883,52.104456987359576,51.92788378193716,52.104456987359576,101200
2004-01-20,51.958152770996094,52.023739854229966,51.88752348828825,51.91274988168701,140200
2004-01-21,52.170021057128906,52.19524359020197,52.01867046266855,52.05903113439205,174600
2004-01-22,52.25581359863281,52.28103614570384,52.07419432408782,52.144823614298915,175400
2004-01-23,51.88752365112305,52.32643749419107,51.88752365112305,52.28103075573226,257400
2004-01-26,51.695823669433594,51.857262603764,51.67564332151632,51.852216554532724,242000
2004-01-27,51.90265655517578,51.91779470026076,51.70590300814962,51.70590300814962,243500
2004-01-28,51.690799713134766,52.07421878942282,51.65043900004982,51.89259942955003,282300
2004-01-29,51.66555404663086,51.685730545139876,51.509157315627995,51.62014730246624,219200
2004-01-30,51.93798065185547,51.95311879969659,51.705912422060145,51.73113881945418,111700
2004-02-02,52.02875900268555,52.12966068256948,51.912726882075944,51.953087554029516,161500
2004-02-03,52.1246223449707,52.21038589880136,52.104442006009464,52.21038589880136,112500
2004-02-04,52.1246223449707,52.154890928909495,52.05903913010127,52.074173422070665,128900
2004-02-05,51.968223571777344,52.11957032312744,51.86732188853829,52.09434778907192,169000
2004-02-06,52.18014907836914,52.260866634342996,52.139788375878005,52.18014907836915,156400
2004-02-09,52.28605651855469,52.30623685570611,52.22551550710041,52.22551550710041,144800
2004-02-10,52.14485168457031,52.2457496251844,52.09440271426327,52.2457496251844,185200
2004-02-11,52.35673141479492,52.452587137572664,52.043945538798695,52.069168095470815,195800
