date,macro_score,liquidity_score,risk_score,equity_score,theta_deg,phi_deg,coherence_theta,coherence_phi
1996-11-30,0.808580325277992,0.9407339080166132,-0.321103755091558,-0.7997276728657576,16.890510925507684,-112.25244461651444,1.5368650871078922,0.8651792833120122
1996-12-31,0.859379898236521,0.9644858471860722,0.1884722068162035,-0.8070829989358158,18.961867932788774,-78.14130844536575,1.6140980350326617,0.8257324491794374
1997-01-31,0.8938650238583737,0.9491796038699637,-0.0070001210466637,-0.788440713652904,21.176362054551543,-91.52986386652522,1.5983939595980672,0.7897246827718368
1997-02-28,0.791471271010522,0.9735386183300118,0.2127377655441965,-0.7853762188842861,15.190858861061985,-76.18511198631262,1.6038726090845463,0.8098004839002544
1997-03-31,0.6638073035804842,1.0011317282439534,0.3529384001229378,-0.7996466712235294,7.919584178306094,-67.58851045384539,1.6283497183027738,0.8660786553322026
1997-04-30,0.6111656820802972,0.982656984402344,0.0725368738387823,-0.7802923509782165,5.227432029877745,-85.86083657323032,1.5758607836357001,0.7833276283547688
1997-05-31,0.6469160252548153,0.9526855796664822,-0.0447463171776058,-0.7595278630258199,7.5423879976340436,-94.35548033563211,1.5117965405262914,0.7626961880390469
1997-06-30,0.603805000387541,0.9360407245211234,0.2707054320329138,-0.7451715868592423,5.178737310002022,-71.47967223945113,1.4654959599490291,0.7868702473658009
1997-07-31,0.6063626128304854,0.9314857451292992,0.2639648562047599,-0.7163486896820735,5.370772489665838,-71.25808896326298,1.4551740918829335,0.7574213855836045
1997-08-31,0.6485219984174581,0.9609284336568505,0.7061366025910719,-0.7366792364471709,7.5384564335899915,-47.54223572162085,1.5313660317293858,0.9997841382036111
1997-09-30,0.6638723006160632,0.9404375640940694,0.4567409537363764,-0.7187833566599853,8.682371706766851,-59.0546805366754,1.4869088125795822,0.8391420465785923
1997-10-31,0.693618166883797,0.9419245857846068,2.098707684979159,-0.7283404249951994,10.388422303429989,-19.724880309335642,1.497925813327542,2.160763610302301
1997-11-30,0.7090766677766401,0.9830689284876787,1.066075123760687,-0.7136176150208188,10.59858036141146,-34.849275317964704,1.597530863738312,1.25043838297363
1997-12-31,0.5111155099663353,0.9648289122067445,0.6050302793088975,-0.7060804584753269,-0.3736505596695055,-50.8180671064955,1.5273495537944415,0.9120607764784885
1998-01-31,0.2676073464923284,0.8955703093439215,0.2626167410391345,-0.7008942227679869,-15.707309659689368,-70.97051105837242,1.4171149025414393,0.7423543878097986
1998-02-28,0.160435448165372,0.9693421912816474,-0.1310238878912052,-0.6726282056363079,-19.61562912928235,-101.91626436362337,1.632699172484377,0.6883163575105612
1998-03-31,0.06205071864726283,0.9730256653271471,0.6333399264071073,-0.6513496468780133,-24.32352356788153,-47.20322936896171,1.697283072269731,0.8888063644014649
1998-04-30,0.10011870079287474,0.9646627263344772,0.2235224297425671,-0.6454983920591917,-22.76211058163586,-72.49109073530656,1.6558874887748334,0.6777176514242528
1998-05-31,0.13364941375098308,0.9674559502309433,0.2423955278080316,-0.6551208670750741,-21.018216564365286,-71.27765326775994,1.642806142471271,0.6926027912762283
1998-06-30,0.07015577569066625,0.971157543043431,0.0253538715484356,-0.6358056882447739,-24.000363453368593,-89.0558170898261,1.6881775435701825,0.6367005368945974
1998-07-31,0.1090435933014546,0.9451975656654591,0.7115288061269146,-0.6421974329781643,-22.94409568326289,-43.39179261244564,1.608321699293601,0.9359963220010503
1998-08-31,-0.0007556354632472229,0.8436531991625289,3.337596981132198,-0.7080736176505408,-32.64037562552156,-12.33153476197324,1.4748352205904576,3.3196618954721226
1998-09-30,-0.06412065259391594,0.788361632968661,2.8886851731710905,-0.6825709937784348,-38.765201728052496,-13.693525395927185,1.4257620220825058,2.8870172685862956
1998-10-31,0.07533289288543707,0.685951645613322,1.149656207016337,-0.6480112905637105,-37.942974493549336,-30.358436016442308,1.1038123500606853,1.2837851532680529
1998-11-30,0.05734335254103887,0.8211755280471061,0.8746471413946959,-0.622353511774693,-30.712538627976823,-36.59041637990327,1.3829494962349522,1.045386095821513
1998-12-31,-0.0026489559735213553,0.838338027022091,0.6603017154663506,-0.5905286794052068,-32.999917606022365,-43.17641634566989,1.4658896651312698,0.8641316875349361
1999-01-31,0.08965447140199409,0.8433008735293145,0.9070011339897952,-0.5722718574121174,-27.885879419357703,-33.34145939089091,1.4041352921345973,1.0425233647819316
1999-02-28,0.02858728277166997,0.8740409253204099,1.1267387634539832,-0.5894777609584687,-29.740903737066052,-28.537095957511365,1.5127522274497014,1.2354890060285584
1999-03-31,0.12706957327943344,0.8055099213567868,0.5039239560267231,-0.5679425003366819,-27.483502504039947,-49.977222018624296,1.2986410987129753,0.742586707098096
1999-04-30,0.3408420664869296,0.8095746230901181,0.7479271442189036,-0.5474032164369101,-13.143743379213392,-37.44623905083874,1.1929056917973047,0.9014541339006774
1999-05-31,0.48473716173901105,0.8573947147318544,0.7910658010123601,-0.560239903379438,-2.2667771523383737,-36.51070179493117,1.2752808029288378,0.9428197539733393
1999-06-30,0.5179908979464103,0.8470693584643699,0.211389650378571,-0.5298617638594422,0.027066145362927792,-70.09980859087452,1.2499642568426312,0.564227162192223
1999-07-31,0.6302720385543863,0.8545495339891959,0.6899594777301858,-0.547821306145559,7.76712231998153,-39.7674421867983,1.2793188273938687,0.8574972130643079
1999-08-31,0.8136419668087203,0.8644009646919296,0.6643460609632537,-0.550726593363431,19.389618613472635,-41.010225314723684,1.3683958964008827,0.8403415201540605
1999-09-30,0.9888649178596278,0.8359254010890603,0.7937620313436243,-0.5631927964039184,30.582141761868606,-36.559772482395445,1.4214385127806528,0.9466941889237719
1999-10-31,0.9826073299774023,0.8600695752948236,0.3610270911167305,-0.5282310602401074,29.128125422399588,-57.41197604587828,1.465980436207101,0.6277292401257581
1999-11-30,1.0493534142736956,0.8912896332249672,0.6279477228712647,-0.51856339047655,31.07396853809697,-40.93856563225684,1.5809821182801234,0.7924046916921877
1999-12-31,1.0098991581904673,0.9070486701030079,0.6899594777301858,-0.484854692156651,28.502934142899953,-36.373596054294225,1.5831154623390093,0.8186036303970737
2000-01-31,1.0793673631569702,0.9840477139108121,0.7317502764847033,-0.5159196273072763,28.731117550988944,-36.43000388218288,1.793372814346059,0.8698897592029649
2000-02-29,1.261651922240258,1.0058340113717743,0.5187529657219834,-0.5249474403023773,35.112144231778984,-46.89057010623598,1.9851332800490784,0.7199712672060152
2000-03-31,1.3796560689149295,1.0957391857100633,0.6185111738385328,-0.4683628242042897,35.779190321434385,-38.50845399046613,2.262661216980536,0.753189292194583
2000-04-30,1.39047855741378,1.1371938689226668,0.9002608152883271,-0.4908555872119923,34.71675284292916,-29.62290131078007,2.351985519606559,0.9943157214750704
2000-05-31,1.3906730034666703,1.0874495726360858,0.5564991618529255,-0.5005711705354277,36.41721407769454,-43.462125308535136,2.2568463101315084,0.7286319162310594
2000-06-30,1.5450092563092153,1.031827549443002,0.0024366851127408,-0.4886002114256553,43.09530158752807,-91.39039130125312,2.3076872685333365,0.4893655276410104
2000-07-31,1.378536792017512,0.9924052227011925,0.1642066480882244,-0.4983389820113775,39.684062582591636,-73.68993323823355,2.0690141496076944,0.5198952824455236
2000-08-31,1.2145559086433757,1.0283219925706217,-0.3615461815537504,-0.4584501488152198,32.53051902611209,-128.65040005579633,1.9889085831554343,0.5877719235963489
2000-09-30,1.3437499808784723,0.9468176195378325,0.1412892045258573,-0.4941303836342001,40.49045519167307,-75.96930917507225,1.9524896709965505,0.5099731888641312
2000-10-31,1.236744767485976,0.930408221867256,0.5538029315216617,-0.4970058146161057,37.3460577556289,-43.40033606189291,1.8192114582897518,0.7242667657663595
2000-11-30,1.1494375448390952,0.870345877186247,1.3653497481103205,-0.5426784953188281,36.61650771348093,-22.40079181883938,1.625606610238369,1.4258528158033803
2000-12-31,1.1654463472334449,0.7964111118181828,0.9878862440408668,-0.5456371338554621,41.32483115563509,-29.90585167878754,1.5055718533787097,1.0957819613000066
2001-01-31,1.2262295464097568,0.6224443046227631,0.3367615323887379,-0.5205992050483407,56.45786304475379,-58.90283075088079,1.304707754539238,0.6087418274513895
2001-02-28,1.0321909740287314,0.6225554333237867,1.1900988906052157,-0.576706839820536,47.59590515569571,-26.717812168307397,1.0694336985663337,1.284351254640948
2001-03-31,0.889913074842459,0.5603217149632392,1.2291932019017824,-0.6065242774929693,44.836841850884106,-27.127085044734525,0.8103061770268479,1.3318885006079981
2001-04-30,0.7757721610058097,0.5249799121030442,0.8031985803763567,-0.5636091418635909,38.87873275266463,-36.25052786582631,0.6311863997170414,0.9543538774132619
2001-05-31,0.804879051961394,0.44514293990613224,0.4203426156443874,-0.5666654543757932,55.46979930189979,-55.088683519054534,0.5351199810301993,0.6919012934541549
2001-06-30,0.6880652927758153,0.4668414128445108,-0.0622715572041168,-0.579584117591015,36.42875182814079,-97.36655910872683,0.4405105584604283,0.5851507711129579
2001-07-31,0.47048596934594245,0.38426726243249115,0.2828382113969098,-0.5849803471986753,-24.326717407148276,-65.91824216953012,0.1755360038762355,0.641563123916799
2001-08-31,0.3935494501762964,0.3849552141158498,0.7277059309878002,-0.6160600565906489,-49.679027409304545,-41.55156902656758,0.24969625901705605,0.9299699147163948
2001-09-30,0.3783240180595393,0.22424036253798316,1.6727130634537333,-0.6562831563669489,-135.42722727463178,-22.100686046262698,0.30455495317488457,1.7465599105815683
2001-10-31,0.09228241146729677,0.10622273447219599,1.8924509500445927,-0.6503905029844355,-127.17150777724241,-19.561936965943623,0.8191178983048174,1.944944840468819
2001-11-30,0.005577964098799685,0.13667473666355287,0.5821128357465438,-0.6146442459110087,-118.30601905417907,-48.01397991517731,0.8924686748003575,0.8279551447384247
2001-12-31,-0.14518371325056675,0.15833338566832178,0.5767203750840154,-0.6118578192994032,-110.0985072121415,-48.156494880029186,1.0830668777462755,0.8223633590347534
2002-01-31,-0.07655517615676209,0.17624319855254345,0.211389650378571,-0.6167273585361382,-109.89626451773651,-72.72370693061877,0.9696743704387564,0.6466876135071734
2002-02-28,-0.09662924166230509,0.1804173757657576,0.2787938659000207,-0.6255531033702442,-108.76073509896078,-67.62549454384123,0.9954908433299142,0.677341802666486
2002-03-31,-0.01652151657600062,0.26598402070125216,-0.2860535321651944,-0.6094750672117857,-98.23561072246537,-115.67959663585388,0.8282086678587665,0.6771290847861223
2002-04-30,0.012668290036506241,0.14346304511687072,0.3219325226934773,-0.6385139859366084,-117.72235370612181,-64.86655282432933,0.8753531061450672,0.7061868880215312
2002-05-31,0.009412276170822811,0.13886576605479073,0.0617522096404112,-0.6413046191595417,-118.19249193441017,-85.90115807900371,0.8848429155313465,0.6437666183018788
2002-06-30,-0.005415515889784915,0.07206111510776096,0.792413916177999,-0.6758097398407085,-125.63537245474845,-41.71400219580429,0.9875523484587355,1.016916117124087
2002-07-31,0.07772186156217833,-0.0763624659789559,1.6861937008566832,-0.7099383745905906,-143.87737045815717,-23.544115238744194,1.1450804501141314,1.7795269732346783
2002-08-31,0.12077058889456384,-0.010554771766444851,1.7684269260733796,-0.7072256650737558,-141.65841886117477,-22.475413957918626,0.9816747987836798,1.8523385768883767
2002-09-30,0.1778654975429644,-0.0430565402291098,2.718826262075155,-0.7493323742833782,-148.37099895706243,-15.869757291237148,0.9941765530202553,2.7437589772974755
2002-10-31,0.25917773236108793,-0.12468794412413302,1.5662142795090304,-0.7197533247006741,-159.10404076911365,-25.450290137741245,1.111895117264285,1.677034564138349
2002-11-30,0.2170629975074117,-0.04071071011781983,1.0755116727934193,-0.695756105834197,-151.25866868710807,-33.93377160496451,0.9591453142688813,1.2479362176860227
2002-12-31,0.1801485473262145,-0.1242199714304355,1.226497228697204,-0.7191222401443221,-153.47790530213322,-31.332374237288807,1.1597082872518214,1.384680844181898
2003-01-31,0.43992438144847795,-0.12888628950647404,1.57025862500592,-0.7287064971394787,-173.51452281427575,-25.667929396437245,1.0554075719816,1.6844630796013476
2003-02-28,0.6544608083807079,-0.1257154954907184,1.3626535177790566,-0.7338298398991592,168.59597056758358,-29.182854422756687,1.06215534786069,1.5069016737857304
2003-03-31,0.8809768768189135,-0.17435083605831525,1.297945532588871,-0.7330276207223195,154.24333103628655,-30.370598895277492,1.2832252141606701,1.4516862152385042
2003-04-30,0.4444311057426572,-0.18879881577890023,0.2275665181127844,-0.7012321828580369,-174.6082053803071,-73.51032208036776,1.195049949841504,0.7322401579686003
2003-05-31,0.3714707646411571,-0.10929862117405564,-0.0070001210466637,-0.6788823398769955,-167.3908361309655,-91.77660682878164,1.027296165275939,0.6800724187889802
2003-06-30,0.42763679494198187,-0.15688783375670842,-0.0002595452185099,-0.6743028214851041,-172.93873330193654,-91.23079249539023,1.12312267565874,0.6753159742780468
2003-07-31,0.5311484109527291,-0.21462746470167637,-0.0043038907153995,-0.666470232021213,179.047969762366,-91.58394024695563,1.250767904991712,0.6675726979532064
2003-08-31,0.5949800515979807,-0.1389574472658012,-0.1202392236928341,-0.6573463353220268,173.68172514398455,-101.30685175060106,1.0789270905051094,0.6712094801551131
2003-09-30,0.6382084740596926,-0.223855392189814,0.4311272798427585,-0.6622701492718104,171.72369915963222,-58.490569545634195,1.2857195390396758,0.7777948112100416
2003-10-31,0.7332152122301191,-0.21831354709137782,-0.4613043896702994,-0.6383685523114165,165.2784302386277,-126.00411434902621,1.3020193747853932,0.7901114134170727
2003-11-30,0.7060487950572858,-0.16200807152172625,-0.4316466274064642,-0.6332307175128068,165.604557269877,-124.48505352523141,1.1631840838328495,0.769205272925734
2003-12-31,0.7655303122792299,-0.2449738750194879,-0.1633778804862912,-0.6093031118038477,163.9453423447933,-105.89265950834383,1.375724130315459,0.634323959300271
2004-01-31,0.9378440602350963,-0.23024090057966518,-0.3898560857786325,-0.5994281927047408,153.39191351515385,-123.332031136781,1.4398631806946383,0.7183604114947425
2004-02-29,0.9678315700359118,-0.2446871869286201,-0.6702574834994524,-0.5925155031125786,152.3964466050424,-138.40742512571285,1.491120352121639,0.893706955539565
2004-03-31,0.9593816861385773,-0.2280947501545232,-0.3750270760833722,-0.5993541677894614,152.13509644624833,-122.36010899783511,1.4504960181446835,0.7104482856449015
2004-04-30,1.0548371677261512,-0.12880185442679806,-0.3143631792634042,-0.6089932124646087,141.8210082883522,-117.76769138869727,1.3337699192574717,0.6891244564950022
2004-05-31,1.1229893036038296,-0.04627892633312062,-0.5421894997213709,-0.6004351989220174,132.59394553711874,-132.1092754518275,1.2619606580095712,0.8103856685064257
2004-06-30,1.0953336737640749,0.0035071369744888634,-0.6985672591609986,-0.5910296175446574,129.73001097705313,-139.62754676861616,1.1527970733212112,0.9135896758798195
2004-07-31,0.999715139117801,0.016299968739440434,-0.5664550584493636,-0.6077115495995254,133.6877351926816,-132.9830060022403,1.0231295559712112,0.8317671771712134
2004-08-31,0.9714200735139579,0.009720874479741645,-0.5704992753829168,-0.6064906251402589,136.04111042839057,-133.2387621222668,1.003280206310447,0.8335721276363006
2004-09-30,0.9301272636200244,0.09221799493591636,-0.8333756902038978,-0.6014492844058401,129.8245411251968,-143.95748069072772,0.8242757114249226,1.0235025137350782
2004-10-31,0.9989115388572998,0.09021266883436685,-0.4383869461079323,-0.5949118495301673,125.79596026701815,-126.58221594030265,0.9106183500640985,0.7418012455951886
2004-11-30,1.0445821844575969,0.1804736707392506,-0.8468565847335194,-0.5720345466269292,111.59080523863219,-145.73502097800485,0.8697160819701207,1.0173010544078778
2004-12-31,0.9399756876958699,0.22770369761405765,-0.8401161374687152,-0.5558666340073019,107.85549489613092,-146.2878260765863,0.6809648305956328,1.0027966675661613
2005-01-31,0.96683837771726,0.3167362341737103,-0.9034761360566116,-0.5682641985207368,89.92536081932414,-147.5831971220785,0.6893885396789179,1.0613950943756747
2005-02-28,0.9728352057473204,0.36109714044072155,-1.0032343441731468,-0.5569646452264673,81.42188276536487,-150.69006462140362,0.7064938854914571,1.139191930224254
2005-03-31,1.0565182999357048,0.39503464160269286,-0.7417059159544555,-0.5670594846640473,77.37020506235966,-142.43158174117795,0.8475172033579111,0.9312328912369974
2005-04-30,1.0410680841798965,0.41261928008269416,-0.5678030450516528,-0.5772089065679457,74.23861489778417,-134.52299652191357,0.8346832449372744,0.8106141287090644
2005-05-31,0.9684675442170319,0.4420740096246985,-0.8401161374687152,-0.5600786182083567,66.83106813822775,-146.08785285803464,0.7525849251154137,1.0051435023993545
2005-06-30,0.939411490684202,0.48936311895457757,-1.008626676272339,-0.5592471071331497,57.80942364742548,-150.71926238438692,0.764874839201666,1.1448997811750519
2005-07-31,1.0277156663804032,0.5443640109289009,-1.0719866748602356,-0.5382202742774653,55.5493562051321,-153.06115197324004,0.9493046526140584,1.1895317622963717
2005-08-31,1.089053370128125,0.55295150001814,-0.9331338983204468,-0.5435691545956077,57.56639238210394,-149.5263526426984,1.0390095030646629,1.0731910726562341
2005-09-30,1.2720747010934808,0.6071253306813734,-1.024803672569889,-0.5390329072413103,59.395790488583316,-151.9846837436165,1.3451780734082774,1.1490516505098443
2005-10-31,1.2645856258545523,0.6397512954189225,-0.5664550584493636,-0.5525086814010228,56.39746078016559,-135.7094378859308,1.376291080363284,0.7922286171476977
2005-11-30,1.0634184618846394,0.6639892913296607,-1.0059304459410752,-0.5280578223139558,45.65145652829688,-152.0380188924493,1.1713019763509358,1.1276295382297425
2005-12-31,0.9984329598165462,0.6907850143741397,-1.004582459338786,-0.529169120109823,39.9195023300248,-151.9566926594529,1.1498525788251108,1.126990422302797
2006-01-31,1.0686741373892847,0.7177086923162017,-0.8859510245934364,-0.5152495552461658,41.81614816871688,-149.58739278858258,1.2683519868448958,1.0191242302167773
2006-02-28,0.9331915532876743,0.7684137776917858,-0.9681841212467968,-0.5118514865271694,30.921296192354454,-151.88309749093656,1.2411038840315876,1.0874870207189657
2006-03-31,0.92087431819578,0.7312542748070805,-1.0962521050248784,-0.5019992417234075,32.34595179248644,-155.12620974374906,1.1566674860879793,1.1949895430983515
2006-04-30,0.9660302119122567,0.7079913416421193,-1.0692904445289713,-0.4943341446062751,36.72440260641035,-154.9248231719392,1.1508130733754973,1.1678962638077914
2006-05-31,0.9966122545650442,0.7433478769245624,-0.4154695025455786,-0.5128426925019747,36.16423326390049,-129.26247224022939,1.2456811311896694,0.6632114970404177
2006-06-30,0.9769197174209268,0.7914418944410113,-0.8684259131302478,-0.5112882197104193,32.20805662965425,-149.28800915253103,1.3224483356713743,1.0023798502937318
2006-07-31,0.9159157778454342,0.7772703419485976,-0.6163341625076381,-0.5086122918530817,29.382179841731126,-140.40797557207384,1.2458250147577363,0.7990673203586349
2006-08-31,0.931250180859974,0.7811163097758116,-0.9722283381803504,-0.4955145938961366,30.10943178599355,-152.74450345864852,1.2653655553653558,1.0833817080087442
2006-09-30,0.8098068624183509,0.7803083966268023,-1.0167152387027822,-0.4789547029905011,22.31119125575226,-154.5240731028499,1.1811517274404875,1.1149225330020878
2006-10-31,0.656278696575151,0.808915777387781,-1.1353465448847957,-0.4591039076669169,10.39460097492032,-157.72613793134875,1.1794597004383307,1.2127871973832296
2006-11-30,0.6867202930002547,0.8216818424140216,-1.1609602187784134,-0.4461841671471541,12.301014641707903,-158.7242018359767,1.2181364377755315,1.231203119761676
2006-12-31,0.750438001549165,0.8445911088790324,-1.0733346614625248,-0.437323949105648,16.023574667332532,-157.58850682199778,1.2944176790258,1.1485201183413898
2007-01-31,0.599900391702994,0.8661488414244168,-1.2270163191342378,-0.4272250056635762,5.570281154342328,-160.55621697368218,1.3010447195059542,1.2850453102807617
2007-02-28,0.7075862784316829,0.8170927761873172,-0.552974163919742,-0.4405958215019803,13.885321053952804,-141.46562915434586,1.2148625500246955,0.7081337891922761
2007-03-31,0.8155827374839877,0.772202978784101,-0.6581247041354561,-0.4328519282516854,23.069656717555805,-146.57030045316873,1.1669578380116794,0.7866976368658157
2007-04-30,0.8694300730128681,0.8173705204242298,-0.7147442554585482,-0.4029101413141177,24.586049802245153,-150.45721727351034,1.2976656843500567,0.8181793866269919
2007-05-31,0.9351367448889076,0.8494483777184486,-0.8724701300638011,-0.3789661710923273,27.036050151634484,-156.3324461965859,1.4096083071541101,0.9452427225618121
2007-06-30,0.8939812923047186,0.7981353049637301,-0.4437794067704607,-0.3896368967772066,26.976637197782637,-138.90895947497756,1.2732529392705125,0.5935761275742726
2007-07-31,0.909460743202351,0.7454773644755024,0.5389741789530867,-0.4121541296998878,30.751653941520257,-38.882420702164865,1.1760525838800289,0.6574195047800749
2007-08-31,0.8017065322464496,0.6876498681201273,0.5201008237609369,-0.4032142952756813,26.4985611300763,-39.29536178521239,0.9771450999281222,0.6374788340532083
