date,value
2004-07-02,-0.69174
2004-07-09,-0.69372
2004-07-16,-0.69551
2004-07-23,-0.69754
2004-07-30,-0.69962
2004-08-06,-0.70083
2004-08-13,-0.70265
2004-08-20,-0.70395
2004-08-27,-0.705
2004-09-03,-0.70471
2004-09-10,-0.70458
2004-09-17,-0.70424
2004-09-24,-0.70362
2004-10-01,-0.70283
2004-10-08,-0.70273
2004-10-15,-0.70344
2004-10-22,-0.706
2004-10-29,-0.70912
2004-11-05,-0.71267
2004-11-12,-0.71686
2004-11-19,-0.71904
2004-11-26,-0.71967
2004-12-03,-0.71804
2004-12-10,-0.71501
2004-12-17,-0.71022
2004-12-24,-0.70497
2004-12-31,-0.70082
2005-01-07,-0.69848
2005-01-14,-0.69897
2005-01-21,-0.70149
2005-01-28,-0.7061
2005-02-04,-0.71162
2005-02-11,-0.7156
2005-02-18,-0.71638
2005-02-25,-0.71356
2005-03-04,-0.70654
2005-03-11,-0.6962
2005-03-18,-0.68281
2005-03-25,-0.66832
2005-04-01,-0.65393
2005-04-08,-0.64064
2005-04-15,-0.62896
2005-04-22,-0.61949
2005-04-29,-0.61243
2005-05-06,-0.60726
2005-05-13,-0.60363
2005-05-20,-0.602
2005-05-27,-0.60238
2005-06-03,-0.60309
2005-06-10,-0.60452
2005-06-17,-0.6057
2005-06-24,-0.60722
2005-07-01,-0.60911
2005-07-08,-0.6106
2005-07-15,-0.61353
2005-07-22,-0.61549
2005-07-29,-0.61658
2005-08-05,-0.61553
2005-08-12,-0.61301
2005-08-19,-0.60794
2005-08-26,-0.60129
2005-09-02,-0.5934
2005-09-09,-0.58555
2005-09-16,-0.5781
2005-09-23,-0.57219
2005-09-30,-0.56905
2005-10-07,-0.56979
2005-10-14,-0.57392
2005-10-21,-0.57982
2005-10-28,-0.58609
2005-11-04,-0.59015
2005-11-11,-0.59167
2005-11-18,-0.58911
2005-11-25,-0.58412
2005-12-02,-0.57744
2005-12-09,-0.57088
2005-12-16,-0.56593
2005-12-23,-0.56443
2005-12-30,-0.56615
2006-01-06,-0.57232
2006-01-13,-0.58217
2006-01-20,-0.59282
2006-01-27,-0.60501
2006-02-03,-0.61579
2006-02-10,-0.62434
2006-02-17,-0.63089
2006-02-24,-0.63496
2006-03-03,-0.6361
2006-03-10,-0.63561
2006-03-17,-0.63424
2006-03-24,-0.63267
2006-03-31,-0.63012
2006-04-07,-0.62796
2006-04-14,-0.62562
2006-04-21,-0.62385
2006-04-28,-0.62111
2006-05-05,-0.61587
2006-05-12,-0.60857
2006-05-19,-0.59717
2006-05-26,-0.58375
2006-06-02,-0.56944
2006-06-09,-0.55566
2006-06-16,-0.54314
2006-06-23,-0.53418
2006-06-30,-0.53006
2006-07-07,-0.53068
2006-07-14,-0.53649
2006-07-21,-0.5467
2006-07-28,-0.56033
2006-08-04,-0.57457
2006-08-11,-0.58779
2006-08-18,-0.59835
2006-08-25,-0.6052
2006-09-01,-0.60807
2006-09-08,-0.60808
2006-09-15,-0.6069
2006-09-22,-0.60628
2006-09-29,-0.60729
2006-10-06,-0.61083
2006-10-13,-0.61696
2006-10-20,-0.62359
2006-10-27,-0.62995
2006-11-03,-0.63367
2006-11-10,-0.63491
2006-11-17,-0.63343
2006-11-24,-0.62984
2006-12-01,-0.62552
2006-12-08,-0.62269
2006-12-15,-0.62324
2006-12-22,-0.62775
2006-12-29,-0.63619
2007-01-05,-0.64802
2007-01-12,-0.66115
2007-01-19,-0.67351
2007-01-26,-0.68297
2007-02-02,-0.68671
2007-02-09,-0.68519
2007-02-16,-0.67737
2007-02-23,-0.66474
2007-03-02,-0.64892
2007-03-09,-0.63436
2007-03-16,-0.62216
2007-03-23,-0.61386
2007-03-30,-0.60801
2007-04-06,-0.60427
2007-04-13,-0.60064
2007-04-20,-0.5962
2007-04-27,-0.58961
2007-05-04,-0.58077
2007-05-11,-0.57215
2007-05-18,-0.56309
2007-05-25,-0.55446
2007-06-01,-0.54791
2007-06-08,-0.54479
2007-06-15,-0.54105
2007-06-22,-0.53576
2007-06-29,-0.52388
2007-07-06,-0.49949
2007-07-13,-0.45521
2007-07-20,-0.3871
2007-07-27,-0.29326
2007-08-03,-0.18089
2007-08-10,-0.05988
2007-08-17,0.05925
2007-08-24,0.15485
2007-08-31,0.20721
2007-09-07,0.22332
2007-09-14,0.19934
2007-09-21,0.142
2007-09-28,0.07613
2007-10-05,0.01494
2007-10-12,-0.02578
2007-10-19,-0.03276
2007-10-26,-0.00202
2007-11-02,0.06506
2007-11-09,0.16351
2007-11-16,0.27489
2007-11-23,0.38798
2007-11-30,0.48183
2007-12-07,0.54499
2007-12-14,0.57137
2007-12-21,0.56032
2007-12-28,0.51992
2008-01-04,0.47148
2008-01-11,0.42613
2008-01-18,0.40218
2008-01-25,0.4096
2008-02-01,0.43933
2008-02-08,0.50079
2008-02-15,0.58568
2008-02-22,0.68509
2008-02-29,0.78559
2008-03-07,0.87757
2008-03-14,0.93901
2008-03-21,0.96352
2008-03-28,0.94274
2008-04-04,0.88948
2008-04-11,0.81538
2008-04-18,0.7329
2008-04-25,0.64724
2008-05-02,0.57207
2008-05-09,0.51737
2008-05-16,0.48472
2008-05-23,0.47962
2008-05-30,0.5008
2008-06-06,0.54661
2008-06-13,0.60079
2008-06-20,0.65763
2008-06-27,0.71021
2008-07-04,0.74286
2008-07-11,0.75195
2008-07-18,0.74216
2008-07-25,0.71365
2008-08-01,0.68267
2008-08-08,0.66671
2008-08-15,0.67399
2008-08-22,0.72949
2008-08-29,0.83725
2008-09-05,1.0048
2008-09-12,1.22623
2008-09-19,1.51108
2008-09-26,1.79326
2008-10-03,2.07422
2008-10-10,2.32521
2008-10-17,2.51901
2008-10-24,2.65818
2008-10-31,2.77657
2008-11-07,2.86708
2008-11-14,2.94661
2008-11-21,3.02352
2008-11-28,3.05094
2008-12-05,3.04478
2008-12-12,2.98032
2008-12-19,2.85561
2008-12-26,2.69555
2009-01-02,2.54255
2009-01-09,2.39012
2009-01-16,2.26673
2009-01-23,2.17698
2009-01-30,2.11752
2009-02-06,2.08742
2009-02-13,2.08843
2009-02-20,2.10587
2009-02-27,2.12303
2009-03-06,2.12803
2009-03-13,2.09112
2009-03-20,2.01879
2009-03-27,1.91369
2009-04-03,1.78937
2009-04-10,1.64958
2009-04-17,1.50831
2009-04-24,1.3698
2009-05-01,1.23509
2009-05-08,1.11131
2009-05-15,1.00994
2009-05-22,0.92587
2009-05-29,0.86673
2009-06-05,0.81979
2009-06-12,0.78439
2009-06-19,0.75456
2009-06-26,0.718
2009-07-03,0.67272
2009-07-10,0.61767
2009-07-17,0.55095
2009-07-24,0.47939
2009-07-31,0.41075
2009-08-07,0.35103
2009-08-14,0.30236
2009-08-21,0.26214
2009-08-28,0.22576
2009-09-04,0.19373
2009-09-11,0.16074
2009-09-18,0.1279
2009-09-25,0.09901
2009-10-02,0.07693
2009-10-09,0.0563
2009-10-16,0.03944
2009-10-23,0.0263
2009-10-30,0.01848
2009-11-06,0.00962
2009-11-13,-0.00219
2009-11-20,-0.01606
2009-11-27,-0.0345
2009-12-04,-0.05896
2009-12-11,-0.08978
2009-12-18,-0.12239
2009-12-25,-0.15324
2010-01-01,-0.1784
2010-01-08,-0.19877
2010-01-15,-0.20825
2010-01-22,-0.20679
2010-01-29,-0.20236
2010-02-05,-0.19839
2010-02-12,-0.20143
2010-02-19,-0.21845
2010-02-26,-0.2472
2010-03-05,-0.28706
2010-03-12,-0.33335
2010-03-19,-0.37906
2010-03-26,-0.41987
2010-04-02,-0.44833
2010-04-09,-0.46017
2010-04-16,-0.44902
2010-04-23,-0.41338
2010-04-30,-0.3541
2010-05-07,-0.27682
2010-05-14,-0.20003
2010-05-21,-0.12658
2010-05-28,-0.07184
2010-06-04,-0.04083
2010-06-11,-0.03189
2010-06-18,-0.04666
2010-06-25,-0.07418
2010-07-02,-0.10874
2010-07-09,-0.15056
2010-07-16,-0.19109
2010-07-23,-0.22448
2010-07-30,-0.2491
2010-08-06,-0.26345
2010-08-13,-0.26828
2010-08-20,-0.26955
2010-08-27,-0.27164
2010-09-03,-0.2789
2010-09-10,-0.2937
2010-09-17,-0.31297
2010-09-24,-0.33485
2010-10-01,-0.35882
2010-10-08,-0.38247
2010-10-15,-0.40412
2010-10-22,-0.42155
2010-10-29,-0.43522
2010-11-05,-0.44431
2010-11-12,-0.44762
2010-11-19,-0.44969
2010-11-26,-0.45215
2010-12-03,-0.45801
2010-12-10,-0.46987
2010-12-17,-0.48522
2010-12-24,-0.50462
2010-12-31,-0.52572
2011-01-07,-0.54729
2011-01-14,-0.56749
2011-01-21,-0.58484
2011-01-28,-0.59685
2011-02-04,-0.60179
2011-02-11,-0.60012
2011-02-18,-0.59058
2011-02-25,-0.57543
2011-03-04,-0.56164
2011-03-11,-0.551
2011-03-18,-0.54545
2011-03-25,-0.55045
2011-04-01,-0.5613
2011-04-08,-0.57574
2011-04-15,-0.58921
2011-04-22,-0.59877
2011-04-29,-0.60246
2011-05-06,-0.59924
2011-05-13,-0.58981
2011-05-20,-0.57739
2011-05-27,-0.56353
2011-06-03,-0.55009
2011-06-10,-0.53769
2011-06-17,-0.5288
2011-06-24,-0.52172
2011-07-01,-0.51479
2011-07-08,-0.50284
2011-07-15,-0.48049
2011-07-22,-0.44621
2011-07-29,-0.39714
2011-08-05,-0.33298
2011-08-12,-0.26109
2011-08-19,-0.19759
2011-08-26,-0.13916
2011-09-02,-0.0966
2011-09-09,-0.06475
2011-09-16,-0.04681
2011-09-23,-0.03769
2011-09-30,-0.03985
2011-10-07,-0.05155
2011-10-14,-0.07319
2011-10-21,-0.09147
2011-10-28,-0.10567
2011-11-04,-0.10714
2011-11-11,-0.09966
2011-11-18,-0.08695
2011-11-25,-0.07391
2011-12-02,-0.07227
2011-12-09,-0.07852
2011-12-16,-0.09236
2011-12-23,-0.11679
2011-12-30,-0.15092
2012-01-06,-0.19235
2012-01-13,-0.23882
2012-01-20,-0.28509
2012-01-27,-0.32699
2012-02-03,-0.35975
2012-02-10,-0.38362
2012-02-17,-0.39917
2012-02-24,-0.41117
2012-03-02,-0.42218
2012-03-09,-0.43047
2012-03-16,-0.43809
2012-03-23,-0.44184
2012-03-30,-0.43976
2012-04-06,-0.43213
2012-04-13,-0.41935
2012-04-20,-0.40375
2012-04-27,-0.38279
2012-05-04,-0.35673
2012-05-11,-0.32509
2012-05-18,-0.29153
2012-05-25,-0.26466
2012-06-01,-0.24548
2012-06-08,-0.23808
2012-06-15,-0.24358
2012-06-22,-0.25903
2012-06-29,-0.2784
2012-07-06,-0.30144
2012-07-13,-0.3251
2012-07-20,-0.34893
2012-07-27,-0.37028
2012-08-03,-0.39171
2012-08-10,-0.41088
2012-08-17,-0.42908
2012-08-24,-0.44715
2012-08-31,-0.46451
2012-09-07,-0.48296
2012-09-14,-0.50223
2012-09-21,-0.51846
2012-09-28,-0.53158
2012-10-05,-0.54264
2012-10-12,-0.54963
2012-10-19,-0.55377
2012-10-26,-0.55359
2012-11-02,-0.55232
2012-11-09,-0.55047
2012-11-16,-0.54996
2012-11-23,-0.55371
2012-11-30,-0.5594
2012-12-07,-0.56791
2012-12-14,-0.57934
2012-12-21,-0.59176
2012-12-28,-0.60385
2013-01-04,-0.61843
2013-01-11,-0.63117
2013-01-18,-0.64074
2013-01-25,-0.64749
2013-02-01,-0.65101
2013-02-08,-0.65225
2013-02-15,-0.6536
2013-02-22,-0.65458
2013-03-01,-0.65501
2013-03-08,-0.65726
2013-03-15,-0.66012
2013-03-22,-0.66307
2013-03-29,-0.66771
2013-04-05,-0.67489
2013-04-12,-0.68534
2013-04-19,-0.69608
2013-04-26,-0.70838
2013-05-03,-0.71827
2013-05-10,-0.72334
2013-05-17,-0.72118
2013-05-24,-0.7117
2013-05-31,-0.69556
2013-06-07,-0.67603
2013-06-14,-0.6571
2013-06-21,-0.64147
2013-06-28,-0.63406
2013-07-05,-0.63425
2013-07-12,-0.64163
2013-07-19,-0.65374
2013-07-26,-0.66541
2013-08-02,-0.67354
2013-08-09,-0.67736
2013-08-16,-0.67651
2013-08-23,-0.67253
2013-08-30,-0.66861
2013-09-06,-0.66699
2013-09-13,-0.66904
2013-09-20,-0.67397
2013-09-27,-0.68153
2013-10-04,-0.69128
2013-10-11,-0.70362
2013-10-18,-0.7176
2013-10-25,-0.73144
2013-11-01,-0.74337
2013-11-08,-0.75397
2013-11-15,-0.76283
2013-11-22,-0.76951
2013-11-29,-0.77479
2013-12-06,-0.77854
2013-12-13,-0.78161
2013-12-20,-0.78352
2013-12-27,-0.78441
2014-01-03,-0.78204
2014-01-10,-0.77923
2014-01-17,-0.77497
2014-01-24,-0.77059
2014-01-31,-0.76784
2014-02-07,-0.76835
2014-02-14,-0.7721
2014-02-21,-0.77642
2014-02-28,-0.78062
2014-03-07,-0.7836
2014-03-14,-0.78405
2014-03-21,-0.78314
2014-03-28,-0.78037
2014-04-04,-0.7785
2014-04-11,-0.77597
2014-04-18,-0.77412
2014-04-25,-0.77349
2014-05-02,-0.77479
2014-05-09,-0.77774
2014-05-16,-0.78197
2014-05-23,-0.78823
2014-05-30,-0.7941
2014-06-06,-0.79752
2014-06-13,-0.79777
2014-06-20,-0.79449
2014-06-27,-0.78758
2014-07-04,-0.77768
2014-07-11,-0.76625
2014-07-18,-0.75418
2014-07-25,-0.74363
2014-08-01,-0.73512
2014-08-08,-0.73017
2014-08-15,-0.72969
2014-08-22,-0.72947
2014-08-29,-0.72707
2014-09-05,-0.72118
2014-09-12,-0.71039
2014-09-19,-0.69509
2014-09-26,-0.67751
2014-10-03,-0.66098
2014-10-10,-0.64897
2014-10-17,-0.64085
2014-10-24,-0.6421
2014-10-31,-0.6473
2014-11-07,-0.65451
2014-11-14,-0.65954
2014-11-21,-0.6588
2014-11-28,-0.65211
2014-12-05,-0.63886
2014-12-12,-0.61862
2014-12-19,-0.59536
2014-12-26,-0.57326
2015-01-02,-0.55068
2015-01-09,-0.53231
2015-01-16,-0.51766
2015-01-23,-0.50927
2015-01-30,-0.5059
2015-02-06,-0.50739
2015-02-13,-0.51212
2015-02-20,-0.519
2015-02-27,-0.52621
2015-03-06,-0.53132
2015-03-13,-0.53511
2015-03-20,-0.53837
2015-03-27,-0.54024
2015-04-03,-0.54193
2015-04-10,-0.54407
2015-04-17,-0.54551
2015-04-24,-0.54757
2015-05-01,-0.54852
2015-05-08,-0.54839
2015-05-15,-0.54876
2015-05-22,-0.54932
2015-05-29,-0.54909
2015-06-05,-0.5484
2015-06-12,-0.54726
2015-06-19,-0.54452
2015-06-26,-0.5418
2015-07-03,-0.53663
2015-07-10,-0.53167
2015-07-17,-0.52632
2015-07-24,-0.51668
2015-07-31,-0.502
2015-08-07,-0.48306
2015-08-14,-0.46146
2015-08-21,-0.43883
2015-08-28,-0.41842
2015-09-04,-0.40533
2015-09-11,-0.39959
2015-09-18,-0.39981
2015-09-25,-0.40565
2015-10-02,-0.41551
2015-10-09,-0.43142
2015-10-16,-0.44605
2015-10-23,-0.45912
2015-10-30,-0.46844
2015-11-06,-0.47206
2015-11-13,-0.46849
2015-11-20,-0.45909
2015-11-27,-0.44517
2015-12-04,-0.42656
2015-12-11,-0.40437
2015-12-18,-0.38271
2015-12-25,-0.36251
2016-01-01,-0.34474
2016-01-08,-0.32904
2016-01-15,-0.31525
2016-01-22,-0.30487
2016-01-29,-0.29805
2016-02-05,-0.29427
2016-02-12,-0.29438
2016-02-19,-0.3031
2016-02-26,-0.31624
2016-03-04,-0.3322
2016-03-11,-0.34804
2016-03-18,-0.36227
2016-03-25,-0.37181
2016-04-01,-0.37857
2016-04-08,-0.38207
2016-04-15,-0.38467
2016-04-22,-0.38635
2016-04-29,-0.38623
2016-05-06,-0.38469
2016-05-13,-0.38286
2016-05-20,-0.37994
2016-05-27,-0.37549
2016-06-03,-0.36934
2016-06-10,-0.3624
2016-06-17,-0.35451
2016-06-24,-0.34931
2016-07-01,-0.3461
2016-07-08,-0.34714
2016-07-15,-0.35125
2016-07-22,-0.35551
2016-07-29,-0.35985
2016-08-05,-0.36215
2016-08-12,-0.36245
2016-08-19,-0.36016
2016-08-26,-0.35506
2016-09-02,-0.348
2016-09-09,-0.34208
2016-09-16,-0.33764
2016-09-23,-0.33638
2016-09-30,-0.33952
2016-10-07,-0.34668
2016-10-14,-0.35579
2016-10-21,-0.367
2016-10-28,-0.37999
2016-11-04,-0.39205
2016-11-11,-0.40607
2016-11-18,-0.41895
2016-11-25,-0.4303
2016-12-02,-0.44027
2016-12-09,-0.44919
2016-12-16,-0.45614
2016-12-23,-0.46197
2016-12-30,-0.46836
2017-01-06,-0.47405
2017-01-13,-0.47984
2017-01-20,-0.48466
2017-01-27,-0.48831
2017-02-03,-0.49067
2017-02-10,-0.49194
2017-02-17,-0.49134
2017-02-24,-0.4892
2017-03-03,-0.48728
2017-03-10,-0.48471
2017-03-17,-0.48235
2017-03-24,-0.48082
2017-03-31,-0.48218
2017-04-07,-0.48549
2017-04-14,-0.49119
2017-04-21,-0.49893
2017-04-28,-0.50907
2017-05-05,-0.5192
2017-05-12,-0.52919
2017-05-19,-0.53805
2017-05-26,-0.54715
2017-06-02,-0.55438
2017-06-09,-0.56019
2017-06-16,-0.56459
2017-06-23,-0.5676
2017-06-30,-0.57084
2017-07-07,-0.57393
2017-07-14,-0.5772
2017-07-21,-0.57946
2017-07-28,-0.57912
2017-08-04,-0.57603
2017-08-11,-0.57075
2017-08-18,-0.5653
2017-08-25,-0.56126
2017-09-01,-0.55913
2017-09-08,-0.55884
2017-09-15,-0.56178
2017-09-22,-0.56626
2017-09-29,-0.57182
2017-10-06,-0.57878
2017-10-13,-0.58597
2017-10-20,-0.59289
2017-10-27,-0.59834
2017-11-03,-0.60258
2017-11-10,-0.60474
2017-11-17,-0.60584
2017-11-24,-0.60674
2017-12-01,-0.60782
2017-12-08,-0.60907
2017-12-15,-0.61176
2017-12-22,-0.61558
2017-12-29,-0.61924
2018-01-05,-0.62291
2018-01-12,-0.62291
2018-01-19,-0.6184
2018-01-26,-0.60938
2018-02-02,-0.5955
2018-02-09,-0.57768
2018-02-16,-0.56191
2018-02-23,-0.54705
2018-03-02,-0.5327
2018-03-09,-0.51956
2018-03-16,-0.50901
2018-03-23,-0.5014
2018-03-30,-0.49969
2018-04-06,-0.50324
2018-04-13,-0.5133
2018-04-20,-0.5276
2018-04-27,-0.54114
2018-05-04,-0.55314
2018-05-11,-0.56229
2018-05-18,-0.56713
2018-05-25,-0.56669
2018-06-01,-0.56172
2018-06-08,-0.55584
2018-06-15,-0.54891
2018-06-22,-0.543
2018-06-29,-0.53978
2018-07-06,-0.54101
2018-07-13,-0.54653
2018-07-20,-0.55464
2018-07-27,-0.56388
2018-08-03,-0.57312
2018-08-10,-0.58227
2018-08-17,-0.58931
2018-08-24,-0.59514
2018-08-31,-0.59924
2018-09-07,-0.60149
2018-09-14,-0.6019
2018-09-21,-0.59936
2018-09-28,-0.59501
2018-10-05,-0.58829
2018-10-12,-0.57826
2018-10-19,-0.56696
2018-10-26,-0.55336
2018-11-02,-0.53803
2018-11-09,-0.52188
2018-11-16,-0.50236
2018-11-23,-0.48098
2018-11-30,-0.46058
2018-12-07,-0.44134
2018-12-14,-0.42786
2018-12-21,-0.42186
2018-12-28,-0.42535
2019-01-04,-0.43856
2019-01-11,-0.45876
2019-01-18,-0.48253
2019-01-25,-0.5071
2019-02-01,-0.53115
2019-02-08,-0.5518
2019-02-15,-0.5692
2019-02-22,-0.58262
2019-03-01,-0.59166
2019-03-08,-0.59694
2019-03-15,-0.60085
2019-03-22,-0.60482
2019-03-29,-0.60762
2019-04-05,-0.61182
2019-04-12,-0.61518
2019-04-19,-0.61724
2019-04-26,-0.61629
2019-05-03,-0.61285
2019-05-10,-0.60595
2019-05-17,-0.59764
2019-05-24,-0.58946
2019-05-31,-0.58138
2019-06-07,-0.57593
2019-06-14,-0.57372
2019-06-21,-0.57354
2019-06-28,-0.57588
2019-07-05,-0.57995
2019-07-12,-0.58201
2019-07-19,-0.58194
2019-07-26,-0.57871
2019-08-02,-0.57099
2019-08-09,-0.56015
2019-08-16,-0.54859
2019-08-23,-0.53835
2019-08-30,-0.52889
2019-09-06,-0.5219
2019-09-13,-0.51629
2019-09-20,-0.51201
2019-09-27,-0.51177
2019-10-04,-0.51513
2019-10-11,-0.52337
2019-10-18,-0.53571
2019-10-25,-0.54965
2019-11-01,-0.5619
2019-11-08,-0.57176
2019-11-15,-0.57714
2019-11-22,-0.57729
2019-11-29,-0.57234
2019-12-06,-0.56325
2019-12-13,-0.55552
2019-12-20,-0.55127
2019-12-27,-0.55579
2020-01-03,-0.56881
2020-01-10,-0.58872
2020-01-17,-0.6102
2020-01-24,-0.62386
2020-01-31,-0.62222
2020-02-07,-0.59715
2020-02-14,-0.53782
2020-02-21,-0.43738
2020-02-28,-0.29708
2020-03-06,-0.13336
2020-03-13,0.0359
2020-03-20,0.18402
2020-03-27,0.27814
2020-04-03,0.31695
2020-04-10,0.30295
2020-04-17,0.24654
2020-04-24,0.16707
2020-05-01,0.06864
2020-05-08,-0.03191
2020-05-15,-0.12313
2020-05-22,-0.20373
2020-05-29,-0.26787
2020-06-05,-0.31485
2020-06-12,-0.34485
2020-06-19,-0.36752
2020-06-26,-0.3858
2020-07-03,-0.40307
2020-07-10,-0.42183
2020-07-17,-0.44087
2020-07-24,-0.46013
2020-07-31,-0.47781
2020-08-07,-0.49158
2020-08-14,-0.50188
2020-08-21,-0.508
2020-08-28,-0.50991
2020-09-04,-0.50758
2020-09-11,-0.50301
2020-09-18,-0.49904
2020-09-25,-0.49322
2020-10-02,-0.48998
2020-10-09,-0.49005
2020-10-16,-0.49246
2020-10-23,-0.49829
2020-10-30,-0.50674
2020-11-06,-0.52035
2020-11-13,-0.53716
2020-11-20,-0.55345
2020-11-27,-0.56812
2020-12-04,-0.58106
2020-12-11,-0.59131
2020-12-18,-0.59869
2020-12-25,-0.60492
2021-01-01,-0.61024
2021-01-08,-0.6148
2021-01-15,-0.61752
2021-01-22,-0.61953
2021-01-29,-0.61985
2021-02-05,-0.62204
2021-02-12,-0.62375
2021-02-19,-0.62556
2021-02-26,-0.62764
2021-03-05,-0.63185
2021-03-12,-0.63693
2021-03-19,-0.6424
2021-03-26,-0.64904
2021-04-02,-0.65603
2021-04-09,-0.66433
2021-04-16,-0.67122
2021-04-23,-0.67753
2021-04-30,-0.68286
2021-05-07,-0.68777
2021-05-14,-0.68984
2021-05-21,-0.69231
2021-05-28,-0.69447
2021-06-04,-0.6954
2021-06-11,-0.69463
2021-06-18,-0.69152
2021-06-25,-0.68745
2021-07-02,-0.68184
2021-07-09,-0.67509
2021-07-16,-0.66832
2021-07-23,-0.66178
2021-07-30,-0.65645
2021-08-06,-0.6518
2021-08-13,-0.64908
2021-08-20,-0.64741
2021-08-27,-0.64811
2021-09-03,-0.64928
2021-09-10,-0.65114
2021-09-17,-0.65333
2021-09-24,-0.65459
2021-10-01,-0.65494
2021-10-08,-0.65327
2021-10-15,-0.64775
2021-10-22,-0.63793
2021-10-29,-0.62346
2021-11-05,-0.60568
2021-11-12,-0.58621
2021-11-19,-0.56797
2021-11-26,-0.55174
2021-12-03,-0.54046
2021-12-10,-0.53826
2021-12-17,-0.54088
2021-12-24,-0.54799
2021-12-31,-0.55667
2022-01-07,-0.56268
2022-01-14,-0.56289
2022-01-21,-0.55639
2022-01-28,-0.54238
2022-02-04,-0.52345
2022-02-11,-0.49797
2022-02-18,-0.46821
2022-02-25,-0.43844
2022-03-04,-0.41111
2022-03-11,-0.38994
2022-03-18,-0.37798
2022-03-25,-0.37239
2022-04-01,-0.37031
2022-04-08,-0.36806
2022-04-15,-0.36136
2022-04-22,-0.35107
2022-04-29,-0.33606
2022-05-06,-0.3185
2022-05-13,-0.2998
2022-05-20,-0.28102
2022-05-27,-0.25993
2022-06-03,-0.23697
2022-06-10,-0.2125
2022-06-17,-0.18854
2022-06-24,-0.17259
2022-07-01,-0.16624
2022-07-08,-0.16953
2022-07-15,-0.18294
2022-07-22,-0.20206
2022-07-29,-0.22025
2022-08-05,-0.23347
2022-08-12,-0.24094
2022-08-19,-0.23862
2022-08-26,-0.22609
2022-09-02,-0.20514
2022-09-09,-0.17925
2022-09-16,-0.15142
2022-09-23,-0.12619
2022-09-30,-0.10742
2022-10-07,-0.10044
2022-10-14,-0.10258
2022-10-21,-0.11331
2022-10-28,-0.12871
2022-11-04,-0.14676
2022-11-11,-0.16393
2022-11-18,-0.17674
2022-11-25,-0.18451
2022-12-02,-0.18906
2022-12-09,-0.19195
2022-12-16,-0.19829
2022-12-23,-0.2083
2022-12-30,-0.22564
2023-01-06,-0.24839
2023-01-13,-0.27296
2023-01-20,-0.29394
2023-01-27,-0.31077
2023-02-03,-0.31818
2023-02-10,-0.31436
2023-02-17,-0.29985
2023-02-24,-0.2744
2023-03-03,-0.24337
2023-03-10,-0.21077
2023-03-17,-0.17918
2023-03-24,-0.16054
2023-03-31,-0.15694
2023-04-07,-0.16047
2023-04-14,-0.17199
2023-04-21,-0.18567
2023-04-28,-0.19644
2023-05-05,-0.2047
2023-05-12,-0.2112
2023-05-19,-0.21515
2023-05-26,-0.21706
2023-06-02,-0.2188
2023-06-09,-0.21978
2023-06-16,-0.22177
2023-06-23,-0.22582
2023-06-30,-0.23189
2023-07-07,-0.24062
2023-07-14,-0.25351
2023-07-21,-0.26845
2023-07-28,-0.28435
2023-08-04,-0.30174
2023-08-11,-0.3176
2023-08-18,-0.33009
2023-08-25,-0.3389
2023-09-01,-0.34452
2023-09-08,-0.34433
2023-09-15,-0.33961
2023-09-22,-0.33064
2023-09-29,-0.31837
2023-10-06,-0.30716
2023-10-13,-0.29759
2023-10-20,-0.29164
2023-10-27,-0.29074
2023-11-03,-0.29552
2023-11-10,-0.30409
2023-11-17,-0.31457
2023-11-24,-0.3257
2023-12-01,-0.33603
2023-12-08,-0.3448
2023-12-15,-0.35376
2023-12-22,-0.36299
2023-12-29,-0.37152
2024-01-05,-0.38026
2024-01-12,-0.38844
2024-01-19,-0.39563
2024-01-26,-0.40176
2024-02-02,-0.40852
2024-02-09,-0.41516
2024-02-16,-0.42284
2024-02-23,-0.43082
2024-03-01,-0.43713
2024-03-08,-0.44087
2024-03-15,-0.4426
2024-03-22,-0.44118
2024-03-29,-0.43722
2024-04-05,-0.43251
2024-04-12,-0.42726
2024-04-19,-0.42269
2024-04-26,-0.42104
2024-05-03,-0.42132
2024-05-10,-0.42237
2024-05-17,-0.42296
2024-05-24,-0.42246
2024-05-31,-0.41897
2024-06-07,-0.41325
2024-06-14,-0.40603
2024-06-21,-0.39838
2024-06-28,-0.3919
2024-07-05,-0.38683
2024-07-12,-0.38153
2024-07-19,-0.37666
2024-07-26,-0.37291
2024-08-02,-0.37079
2024-08-09,-0.37169
2024-08-16,-0.37977
2024-08-23,-0.3899
2024-08-30,-0.40131
2024-09-06,-0.4125
2024-09-13,-0.42229
2024-09-20,-0.43017
2024-09-27,-0.43627
2024-10-04,-0.44025
2024-10-11,-0.4432
2024-10-18,-0.44748
2024-10-25,-0.45188
2024-11-01,-0.45785
2024-11-08,-0.46585
2024-11-15,-0.47339
2024-11-22,-0.4785
2024-11-29,-0.48198
2024-12-06,-0.48438
2024-12-13,-0.48603
2024-12-20,-0.48731
2024-12-27,-0.49158
2025-01-03,-0.49658
2025-01-10,-0.5029
2025-01-17,-0.50822
2025-01-24,-0.51313
2025-01-31,-0.51588
2025-02-07,-0.51454
2025-02-14,-0.50975
2025-02-21,-0.50006
2025-02-28,-0.48656
2025-03-07,-0.46991
2025-03-14,-0.45167
2025-03-21,-0.43389
2025-03-28,-0.41717
2025-04-04,-0.40216
2025-04-11,-0.39129
2025-04-18,-0.39166
