date,value
1988-09-16,0.46599
1988-09-23,0.4162
1988-09-30,0.38391
1988-10-07,0.36207
1988-10-14,0.34168
1988-10-21,0.31732
1988-10-28,0.29062
1988-11-04,0.26717
1988-11-11,0.25336
1988-11-18,0.24946
1988-11-25,0.25229
1988-12-02,0.25388
1988-12-09,0.24926
1988-12-16,0.23779
1988-12-23,0.22466
1988-12-30,0.21421
1989-01-06,0.21151
1989-01-13,0.217
1989-01-20,0.23002
1989-01-27,0.25307
1989-02-03,0.29248
1989-02-10,0.35569
1989-02-17,0.44871
1989-02-24,0.56787
1989-03-03,0.70413
1989-03-10,0.83722
1989-03-17,0.95068
1989-03-24,1.02924
1989-03-31,1.06581
1989-04-07,1.06274
1989-04-14,1.02449
1989-04-21,0.95367
1989-04-28,0.85921
1989-05-05,0.74411
1989-05-12,0.61998
1989-05-19,0.49976
1989-05-26,0.40156
1989-06-02,0.33771
1989-06-09,0.31113
1989-06-16,0.31247
1989-06-23,0.32297
1989-06-30,0.32138
1989-07-07,0.29687
1989-07-14,0.2458
1989-07-21,0.18313
1989-07-28,0.12772
1989-08-04,0.09392
1989-08-11,0.09464
1989-08-18,0.12872
1989-08-25,0.18935
1989-09-01,0.26843
1989-09-08,0.35633
1989-09-15,0.44405
1989-09-22,0.52071
1989-09-29,0.57762
1989-10-06,0.60308
1989-10-13,0.5888
1989-10-20,0.53687
1989-10-27,0.45494
1989-11-03,0.35703
1989-11-10,0.26054
1989-11-17,0.17446
1989-11-24,0.10518
1989-12-01,0.05229
1989-12-08,0.01248
1989-12-15,-0.01494
1989-12-22,-0.03008
1989-12-29,-0.03486
1990-01-05,-0.02963
1990-01-12,-0.02204
1990-01-19,-0.02114
1990-01-26,-0.03098
1990-02-02,-0.05557
1990-02-09,-0.09036
1990-02-16,-0.12687
1990-02-23,-0.15733
1990-03-02,-0.17634
1990-03-09,-0.1832
1990-03-16,-0.17718
1990-03-23,-0.16202
1990-03-30,-0.13749
1990-04-06,-0.10374
1990-04-13,-0.06573
1990-04-20,-0.02796
1990-04-27,-0.00035
1990-05-04,0.00761
1990-05-11,-0.00767
1990-05-18,-0.04216
1990-05-25,-0.08647
1990-06-01,-0.12921
1990-06-08,-0.16024
1990-06-15,-0.1783
1990-06-22,-0.18672
1990-06-29,-0.18781
1990-07-06,-0.18361
1990-07-13,-0.17325
1990-07-20,-0.15157
1990-07-27,-0.11724
1990-08-03,-0.07369
1990-08-10,-0.02633
1990-08-17,0.01733
1990-08-24,0.0573
1990-08-31,0.097
1990-09-07,0.14405
1990-09-14,0.20066
1990-09-21,0.26353
1990-09-28,0.324
1990-10-05,0.36318
1990-10-12,0.37625
1990-10-19,0.36611
1990-10-26,0.33983
1990-11-02,0.31291
1990-11-09,0.29626
1990-11-16,0.293
1990-11-23,0.30292
1990-11-30,0.3258
1990-12-07,0.35636
1990-12-14,0.3969
1990-12-21,0.44851
1990-12-28,0.49762
1991-01-04,0.52722
1991-01-11,0.5298
1991-01-18,0.49222
1991-01-25,0.41365
1991-02-01,0.31785
1991-02-08,0.22071
1991-02-15,0.13876
1991-02-22,0.07894
1991-03-01,0.03697
1991-03-08,0.00184
1991-03-15,-0.03323
1991-03-22,-0.07048
1991-03-29,-0.10633
