date,Close,High,Low,Open,Volume
,HYG,HYG,HYG,HYG,HYG
2007-04-11,32.80083084106445,32.813404518907156,32.80083084106445,32.80083084106445,1900
2007-04-12,32.82283401489258,32.82283401489258,32.800830678322974,32.82283401489258,6100
2007-04-13,32.763084411621094,32.84480965099246,32.763084411621094,32.813376682143335,3400
2007-04-16,32.750553131103516,32.77569809981704,32.737979447654304,32.77569809981704,7600
2007-04-17,32.73482131958008,32.816549027685475,32.73482131958008,32.737965338633636,28100
2007-04-18,32.744232177734375,32.7756651556704,32.737946541420165,32.75052021223107,6300
2007-04-19,32.85739517211914,32.86996884383135,32.70965752722901,32.75366417913041,47500
2007-04-20,32.838531494140625,32.860534817163554,32.83224346002987,32.860534817163554,4900
2007-04-23,32.85739517211914,32.89826020472948,32.83224782869472,32.876254480596124,1700
2007-04-24,33.083717346191406,33.10257665516981,32.82281904713739,32.87625535469803,398500
2007-04-25,33.13401794433594,33.13401794433594,33.09315290335018,33.09315290335018,16300
2007-04-26,33.1937370300293,33.1937370300293,33.0962940604403,33.14030071755681,48200
2007-04-27,33.1937370300293,33.1937370300293,33.16544806396137,33.16544806396137,8300
2007-04-30,33.196868896484375,33.203154531693244,33.10885561446776,33.18115121118909,15500
2007-05-01,33.20100021362305,33.2325206665134,33.182086018003716,33.182086018003716,8600
2007-05-02,33.188377380371094,33.21989781980251,33.16000730148405,33.20728916305887,4700
2007-05-03,33.19154357910156,33.24828135498327,33.16002072205679,33.2136081361191,17200
2007-05-04,33.23250961303711,33.235662378734425,33.16316319682983,33.20729229716981,4600
2007-05-07,33.229339599609375,33.229339599609375,33.191516050296386,33.197819173563765,4200
2007-05-08,33.254573822021484,33.27033524549074,33.23881239855223,33.26718247982577,16100
2007-05-09,33.16629409790039,33.286072662023564,33.14738232589516,33.282919898404685,9400
2007-05-10,33.28609085083008,33.35228449387318,33.25772317732103,33.31761128968079,17400
2007-05-11,33.30501174926758,33.342835321568074,33.273488899209404,33.298706217313615,12200
2007-05-14,33.301841735839844,33.317600747851316,33.27032130696232,33.31445038836176,11600
2007-05-15,33.27663803100586,33.390113545226185,33.27663803100586,33.317614364808264,39400
2007-05-16,33.364891052246094,33.368043817389506,33.35543516167104,33.35858792681445,78100
2007-05-17,33.35544967651367,33.39012289361393,33.31447333123893,33.37751423240872,14500
2007-05-18,33.364891052246094,33.396411489114655,33.364891052246094,33.396411489114655,5200
2007-05-21,33.39641189575195,33.39956466093375,33.36489145849959,33.39326153542537,14600
2007-05-22,33.39956283569336,33.4405391613966,33.3270660744603,33.43738880124218,10200
2007-05-23,33.37434005737305,33.44683921158313,33.3176023207731,33.38694871049022,22500
2007-05-24,33.38380432128906,33.42478064760717,33.3648901358033,33.42478064760717,17100
2007-05-25,33.431095123291016,33.56033208109222,33.34914244283047,33.40272744271373,7400
2007-05-29,33.298702239990234,33.32391955508239,33.27979045609888,33.31761402388158,4900
2007-05-30,33.37434005737305,33.39325423947615,33.33336373838324,33.37118969773476,4300
2007-05-31,33.320743560791016,33.37748127776737,33.30183179008351,33.37748127776737,6200
2007-06-01,33.31629943847656,33.322637695010634,33.26558371316846,33.31629943847656,13500
2007-06-04,33.344852447509766,33.35119312748011,33.28779841908098,33.344852447509766,21800
2007-06-05,33.297298431396484,33.34801176308978,33.297298431396484,33.34801176308978,4500
2007-06-06,33.25609588623047,33.30047096445593,33.243416946985995,33.281453764719416,74600
2007-06-07,33.10076141357422,33.19902010548091,33.02785816527457,33.19902010548091,12100
2007-06-08,33.012046813964844,33.050081229404164,32.93914348727047,33.0310640216845,17800
2007-06-11,32.942317962646484,32.98669306506959,32.837718470537006,32.93280935759321,2900
2007-06-12,32.77431106567383,32.89475737132021,32.66971162173164,32.89158703167513,67300
2007-06-13,32.83135986328125,32.90426073569259,32.6063141495059,32.84720672246361,24600
2007-06-14,32.856712341308594,32.856712341308594,32.698229265963505,32.75528085155831,18200
